entry	name	full_name	namespace	name_source	signature_source	calling_convention	return_type	parameter_count	is_thunk	thunk_target	is_external	body_ranges	comment	repeatable_comment	prototype
1000ebff	FUN_1000ebff	FUN_1000ebff	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	1000ebff-1000ec4a	\N	\N	undefined4 __cdecl FUN_1000ebff(int * param_1)
1000ec4b	FUN_1000ec4b	FUN_1000ec4b	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	1000ec4b-1000ecdd	\N	\N	undefined4 __cdecl FUN_1000ec4b(uint param_1)
1000ecde	FUN_1000ecde	FUN_1000ecde	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	1000ecde-1000ee5f	\N	\N	undefined4 __cdecl FUN_1000ecde(DWORD * param_1)
1000ee60	FUN_1000ee60	FUN_1000ee60	Global	DEFAULT	ANALYSIS	__cdecl	uint	2	false	\N	false	1000ee60-1000ee9c	\N	\N	uint __cdecl FUN_1000ee60(int param_1, uint param_2)
1000ee9d	FUN_1000ee9d	FUN_1000ee9d	Global	DEFAULT	ANALYSIS	__cdecl	typedef BOOL int	7	false	\N	false	1000ee9d-1000ef95;1000efa1-1000efe5	\N	\N	BOOL __cdecl FUN_1000ee9d(DWORD param_1, LPCSTR param_2, int param_3, LPWORD param_4, UINT param_5, LCID param_6, int param_7)
1000efe6	FUN_1000efe6	FUN_1000efe6	Global	DEFAULT	ANALYSIS	__cdecl	int	8	false	\N	false	1000efe6-1000f0f5;1000f109-1000f1a9;1000f1bc-1000f209	\N	\N	int __cdecl FUN_1000efe6(LCID param_1, uint param_2, char * param_3, int param_4, LPWSTR param_5, int param_6, UINT param_7, int param_8)
1000f20a	FUN_1000f20a	FUN_1000f20a	Global	DEFAULT	ANALYSIS	__cdecl	int	2	false	\N	false	1000f20a-1000f234	\N	\N	int __cdecl FUN_1000f20a(char * param_1, int param_2)
1000f235	FUN_1000f235	FUN_1000f235	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	3	false	\N	false	1000f235-1000f255	\N	\N	undefined4 __cdecl FUN_1000f235(uint param_1, uint param_2, uint * param_3)
1000f256	___add_12	___add_12	Global	ANALYSIS	ANALYSIS	__cdecl	undefined	2	false	\N	false	1000f256-1000f2b3	Library Function - Single Match\n ___add_12\n\nLibrary: Visual Studio 2003 Release	\N	undefined __cdecl ___add_12(uint * param_1, uint * param_2)
1000f2b4	FUN_1000f2b4	FUN_1000f2b4	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	1000f2b4-1000f2e1	\N	\N	undefined __cdecl FUN_1000f2b4(uint * param_1)
1000f2e2	FUN_1000f2e2	FUN_1000f2e2	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	1000f2e2-1000f30e	\N	\N	undefined __cdecl FUN_1000f2e2(uint * param_1)
1000f30f	FUN_1000f30f	FUN_1000f30f	Global	DEFAULT	ANALYSIS	__cdecl	undefined	3	false	\N	false	1000f30f-1000f3d5	\N	\N	undefined __cdecl FUN_1000f30f(char * param_1, int param_2, uint * param_3)
1000f3d6	FUN_1000f3d6	FUN_1000f3d6	Global	DEFAULT	ANALYSIS	__thiscall	undefined4	8	false	\N	false	1000f3d6-1000f876	\N	\N	undefined4 __thiscall FUN_1000f3d6(ushort * param_1, int * param_2, byte * param_3, int param_4, int param_5, int param_6, int param_7)
1000f8a7	FUN_1000f8a7	FUN_1000f8a7	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	6	false	\N	false	1000f8a7-1000fb39	\N	\N	undefined4 __cdecl FUN_1000f8a7(uint param_1, uint param_2, uint param_3, int param_4, byte param_5, short * param_6)
1000fb3a	FUN_1000fb3a	FUN_1000fb3a	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	1000fb3a-1000fbac	\N	\N	undefined __cdecl FUN_1000fb3a(uint param_1)
1000fbad	FUN_1000fbad	FUN_1000fbad	Global	DEFAULT	ANALYSIS	__stdcall	DWORD *	0	false	\N	false	1000fbad-1000fbb5	\N	\N	DWORD * __stdcall FUN_1000fbad(void)
1000fbb6	FUN_1000fbb6	FUN_1000fbb6	Global	DEFAULT	ANALYSIS	__stdcall	DWORD *	0	false	\N	false	1000fbb6-1000fbbe	\N	\N	DWORD * __stdcall FUN_1000fbb6(void)
1000fbbf	FUN_1000fbbf	FUN_1000fbbf	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	1000fbbf-1000fc3d	\N	\N	undefined4 __cdecl FUN_1000fbbf(uint param_1)
1000fc3e	FUN_1000fc3e	FUN_1000fc3e	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	1000fc3e-1000fc7f	\N	\N	undefined4 __cdecl FUN_1000fc3e(uint param_1)
1000fc80	FUN_1000fc80	FUN_1000fc80	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	1000fc80-1000fcde	\N	\N	undefined __cdecl FUN_1000fc80(uint param_1)
1000fcdf	FUN_1000fcdf	FUN_1000fcdf	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	1000fcdf-1000fd00	\N	\N	undefined __cdecl FUN_1000fcdf(uint param_1)
1000fd01	FUN_1000fd01	FUN_1000fd01	Global	DEFAULT	ANALYSIS	__cdecl	uint	1	false	\N	false	1000fd01-1000fd6f	\N	\N	uint __cdecl FUN_1000fd01(uint param_1)
1000fd70	FUN_1000fd70	FUN_1000fd70	Global	DEFAULT	ANALYSIS	__thiscall	uint	2	false	\N	false	1000fd70-1000fe3b	\N	\N	uint __thiscall FUN_1000fd70(uint param_1)
1000fe3c	FUN_1000fe3c	FUN_1000fe3c	Global	DEFAULT	ANALYSIS	__cdecl	undefined	6	false	\N	false	1000fe3c-100100ee	\N	\N	undefined __cdecl FUN_1000fe3c(uint * param_1, uint * param_2, uint param_3, uint param_4, undefined8 * param_5, undefined8 * param_6)
100100ef	FUN_100100ef	FUN_100100ef	Global	DEFAULT	ANALYSIS	__cdecl	bool	3	false	\N	false	100100ef-10010305	\N	\N	bool __cdecl FUN_100100ef(uint param_1, double * param_2, uint param_3)
10010306	FUN_10010306	FUN_10010306	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	10010306-1001032d	\N	\N	undefined __cdecl FUN_10010306(int param_1)
1001032e	FUN_1001032e	FUN_1001032e	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	0	false	\N	false	1001032e-10010330	\N	\N	undefined4 __stdcall FUN_1001032e(void)
10010331	FUN_10010331	FUN_10010331	Global	DEFAULT	ANALYSIS	__stdcall	int	0	false	\N	false	10010331-1001033e	\N	\N	int __stdcall FUN_10010331(void)
1001033f	FUN_1001033f	FUN_1001033f	Global	DEFAULT	ANALYSIS	__stdcall	int	0	false	\N	false	1001033f-1001034d	\N	\N	int __stdcall FUN_1001033f(void)
1001034e	FUN_1001034e	FUN_1001034e	Global	DEFAULT	ANALYSIS	__stdcall	int	0	false	\N	false	1001034e-10010370	\N	\N	int __stdcall FUN_1001034e(void)
10010371	FUN_10010371	FUN_10010371	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	10010371-100103c6	\N	\N	undefined __stdcall FUN_10010371(void)
100103c7	FUN_100103c7	FUN_100103c7	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	100103c7-10010423	\N	\N	undefined4 __cdecl FUN_100103c7(uint param_1)
10010424	FUN_10010424	FUN_10010424	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	10010424-100104a6	\N	\N	undefined4 __cdecl FUN_10010424(uint param_1)
100104a7	FUN_100104a7	FUN_100104a7	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	100104a7-100104d1	\N	\N	undefined __cdecl FUN_100104a7(undefined4 * param_1)
100104e0	FUN_100104e0	FUN_100104e0	Global	DEFAULT	ANALYSIS	__cdecl	int	2	false	\N	false	100104e0-1001051d	\N	\N	int __cdecl FUN_100104e0(byte * param_1, byte * param_2)
10010520	FUN_10010520	FUN_10010520	Global	DEFAULT	ANALYSIS	__cdecl	byte *	2	false	\N	false	10010520-10010559	\N	\N	byte * __cdecl FUN_10010520(byte * param_1, byte * param_2)
1001055a	FUN_1001055a	FUN_1001055a	Global	DEFAULT	ANALYSIS	__cdecl	undefined	2	false	\N	false	1001055a-10010779	\N	\N	undefined __cdecl FUN_1001055a(int * param_1, int * param_2)
1001077a	FUN_1001077a	FUN_1001077a	Global	DEFAULT	ANALYSIS	__cdecl	undefined	3	false	\N	false	1001077a-100107f5	\N	\N	undefined __cdecl FUN_1001077a(int * param_1, uint param_2, int param_3)
100107f6	FUN_100107f6	FUN_100107f6	Global	DEFAULT	ANALYSIS	__cdecl	float10	2	false	\N	false	100107f6-1001081e	\N	\N	float10 __cdecl FUN_100107f6(undefined8 param_1, short param_2)
1001081f	FUN_1001081f	FUN_1001081f	Global	DEFAULT	ANALYSIS	__cdecl	float10	3	false	\N	false	1001081f-100108df	\N	\N	float10 __cdecl FUN_1001081f(uint param_1, uint param_2, int * param_3)
100108e0	FUN_100108e0	FUN_100108e0	Global	DEFAULT	ANALYSIS	__thiscall	uint	3	false	\N	false	100108e0-100109af	\N	\N	uint __thiscall FUN_100108e0(byte * param_1, byte * param_2)
100109b0	FUN_100109b0	FUN_100109b0	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	3	false	\N	false	100109b0-10010ab0	\N	\N	undefined4 __cdecl FUN_100109b0(byte * param_1, char * param_2, void * param_3)
10010af4	RtlUnwind	KERNEL32.DLL::RtlUnwind	KERNEL32.DLL	DEFAULT	IMPORTED	__stdcall	void	4	true	KERNEL32.DLL::RtlUnwind	false	10010af4-10010af9	\N	\N	void __stdcall RtlUnwind(PVOID TargetFrame, PVOID TargetIp, PEXCEPTION_RECORD ExceptionRecord, PVOID ReturnValue)
10010b00	Unwind@10010b00	Unwind@10010b00	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	0	false	\N	false	10010b00-10010b0a	\N	\N	undefined __stdcall Unwind@10010b00(void)
10010b0b	Unwind@10010b0b	Unwind@10010b0b	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	0	false	\N	false	10010b0b-10010b1d	\N	\N	undefined __stdcall Unwind@10010b0b(void)
10010b1e	Unwind@10010b1e	Unwind@10010b1e	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	0	false	\N	false	10010b1e-10010b28	\N	\N	undefined __stdcall Unwind@10010b1e(void)
10010b40	Unwind@10010b40	Unwind@10010b40	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	0	false	\N	false	10010b40-10010b52	\N	\N	undefined __stdcall Unwind@10010b40(void)
