address	type	comment
005b2d80	PLATE	Rsrc_Dialog_193_407 Size of resource: 0x1d8 bytes\n\nNumber of Items in Dialog: 6\nMenu: None\nClass: Predefined\nTitle: "Öffnen"\nFont Size: 8h\nFont Name: "MS Sans Serif"\n\nItem 1: \n   Class: Static\n   Title: "Geben Sie die Internetadresse (URL) oder eine lokale Datei an, die Sie öffnen möchten."\n   Data: None\nItem 2: \n   Class: Static\n   Title: "&Öffnen:"\n   Data: None\nItem 3: \n   Class: Edit\n   Title: ""\n   Data: None\nItem 4: \n   Class: Button\n   Title: "OK"\n   Data: None\nItem 5: \n   Class: Button\n   Title: "Abbrechen"\n   Data: None\nItem 6: \n   Class: Button\n   Title: "&Durchsuchen..."\n   Data: None
005b2f58	PLATE	Rsrc_Menu_25c_40c Size of resource: 0x220 bytes\n\nx\n  Zoom avant\n  Zoom arrière\n  100%\n  Afficher tout\n  -------------------\n  Qualité\n    Inférieure\n    Moyenne\n    Supérieure\n  -------------------\n  Lire\n  Boucle\n  -------------------\n  Rembobiner\n  En avant\n  En arrière\n  Animation non chargée...\n  -------------------\n  Paramètres...\n  -------------------\n  Imprimer...\n  -------------------\n  À propos de Macromedia Flash Player 7...\n
005b3178	PLATE	Rsrc_Menu_262_40c Size of resource: 0x90 bytes\n\nx\n  &Couper\n  Co&pier\n  C&oller\n  &Supprimer\n  -------------------\n  Sélectionner &tout\n
005b3208	PLATE	Rsrc_Menu_265_40c Size of resource: 0x3e bytes\n\nx\n  Ouvrir\n  Copier le lien\n
005b3248	PLATE	Rsrc_Menu_25a_40c Size of resource: 0x34c bytes\n\n&Fichier\n  &Ouvrir...\\tCtrl+O\n  &Fermer\\tCtrl+W\n  -------------------\n  Imprimer...\n  -------------------\n  C&réer projection...\n  -------------------\n  &Quitter\\tCtrl+Q\n\nAffic&hage\n  100%\n  Afficher tout\n  -------------------\n  Zoom &avant\n  Zoom a&rrière\n  -------------------\n  Plein &écran\\tCtrl+F\n  -------------------\n  Qualité\n    Inférieure\n    Moyenne\n    &Supérieure\\tCtrl+H\n\n&Contrôle\n  &Lire\\tCtrl+Entrée\n  &Rembobiner\\tCtrl+R\n  -------------------\n  En &avant\\tCtrl+->\n  En a&rrière\\tCtrl+<-\n  -------------------\n  &Boucle\n\n&Aide\n  A propos de Macromedia Flash Player 7...\n
005b3598	PLATE	Rsrc_Dialog_191_40c Size of resource: 0x1a6 bytes\n\nNumber of Items in Dialog: 5\nMenu: None\nClass: Predefined\nTitle: "Macromedia Flash Player 7"\nFont Size: 8h\nFont Name: "MS Sans Serif"\n\nItem 1: \n   Class: Button\n   Title: "OK"\n   Data: None\nItem 2: \n   Class: Static\n   Title: null\n   Data: None\nItem 3: \n   Class: Static\n   Title: "Macromedia Flash Player 7"\n   Data: None\nItem 4: \n   Class: Static\n   Title: "http://www.macromedia.com"\n   Data: None\nItem 5: \n   Class: Static\n   Title: "Copyright (C) 1996-2003 Macromedia, Inc."\n   Data: None
005b3740	PLATE	Rsrc_Dialog_193_40c Size of resource: 0x1bc bytes\n\nNumber of Items in Dialog: 6\nMenu: None\nClass: Predefined\nTitle: "Ouvrir"\nFont Size: 8h\nFont Name: "MS Sans Serif"\n\nItem 1: \n   Class: Static\n   Title: "Spécifiez l'adresse URL (World Wide Web) ou le fichier local à ouvrir."\n   Data: None\nItem 2: \n   Class: Static\n   Title: "&Emplacement :"\n   Data: None\nItem 3: \n   Class: Edit\n   Title: ""\n   Data: None\nItem 4: \n   Class: Button\n   Title: "OK"\n   Data: None\nItem 5: \n   Class: Button\n   Title: "Annuler"\n   Data: None\nItem 6: \n   Class: Button\n   Title: "&Parcourir..."\n   Data: None
005b3900	PLATE	Rsrc_Menu_25c_410 Size of resource: 0x1fe bytes\n\nx\n  Ingrandisci\n  Riduci\n  100%\n  Mostra tutto\n  -------------------\n  Qualità\n    Bassa\n    Media\n    Alta\n  -------------------\n  Riproduci\n  Cicla\n  -------------------\n  Riavvolgi\n  Avanti\n  Indietro\n  Filmato non caricato...\n  -------------------\n  Impostazioni...\n  -------------------\n  Stampa...\n  -------------------\n  Informazioni su Macromedia Flash Player 7...\n
005b3b00	PLATE	Rsrc_Menu_262_410 Size of resource: 0x88 bytes\n\nx\n  &Taglia\n  &Copia\n  &Incolla\n  &Elimina\n  -------------------\n  Sele&ziona tutto\n
005b3b88	PLATE	Rsrc_Menu_265_410 Size of resource: 0x42 bytes\n\nx\n  Apri\n  Copia collegamento\n
005b3bd0	PLATE	Rsrc_Menu_25a_410 Size of resource: 0x356 bytes\n\n&File\n  &Apri...\\tCtrl+O\n  &Chiudi\\tCtrl+W\n  -------------------\n  Stampa...\n  -------------------\n  C&rea proiettore...\n  -------------------\n  &Esci\\tCtrl+Q\n\n&Visualizza\n  100%\n  &Mostra tutto\n  -------------------\n  &Ingrandisci\n  &Riduci\n  -------------------\n  &Schermo Intero\\tCtrl+F\n  -------------------\n  Qualità\n    Bassa\n    Media\n    &Alta\\tCtrl+H\n\n&Controllare\n  Ri&produci\\tCtrl+Enter\n  &Riavvolgi\\tCtrl+R\n  -------------------\n  Passo &avanti\\tCtrl+->\n  &Indietro di un fotogramma\\tCtrl+<-\n  -------------------\n  &Cicla\n\n&Guida\n  &Informazioni su Macromedia Flash Player 7...\n
005b3f28	PLATE	Rsrc_Dialog_191_410 Size of resource: 0x1a6 bytes\n\nNumber of Items in Dialog: 5\nMenu: None\nClass: Predefined\nTitle: "Macromedia Flash Player 7"\nFont Size: 8h\nFont Name: "MS Sans Serif"\n\nItem 1: \n   Class: Button\n   Title: "OK"\n   Data: None\nItem 2: \n   Class: Static\n   Title: null\n   Data: None\nItem 3: \n   Class: Static\n   Title: "Macromedia Flash Player 7"\n   Data: None\nItem 4: \n   Class: Static\n   Title: "http://www.macromedia.com"\n   Data: None\nItem 5: \n   Class: Static\n   Title: "Copyright (C) 1996-2003 Macromedia, Inc."\n   Data: None
005b40d0	PLATE	Rsrc_Dialog_193_410 Size of resource: 0x18c bytes\n\nNumber of Items in Dialog: 6\nMenu: None\nClass: Predefined\nTitle: "Apri"\nFont Size: 8h\nFont Name: "MS Sans Serif"\n\nItem 1: \n   Class: Static\n   Title: "Specificare l'indirizzo (URL) dell'elemento da aprire."\n   Data: None\nItem 2: \n   Class: Static\n   Title: "&Posizione:"\n   Data: None\nItem 3: \n   Class: Edit\n   Title: ""\n   Data: None\nItem 4: \n   Class: Button\n   Title: "OK"\n   Data: None\nItem 5: \n   Class: Button\n   Title: "Annulla"\n   Data: None\nItem 6: \n   Class: Button\n   Title: "&Sfoglia..."\n   Data: None
005b4260	PLATE	Rsrc_Menu_25c_c0a Size of resource: 0x1f4 bytes\n\nx\n  Aumentar\n  Alejar\n  100%\n  Mostrar todo\n  -------------------\n  Calidad\n    Baja\n    Media\n    Alta\n  -------------------\n  Reproducir\n  Bucle\n  -------------------\n  Rebobinar\n  Avanzar\n  Atrás\n  No se cargó la película...\n  -------------------\n  Configuración...\n  -------------------\n  Imprimir...\n  -------------------\n  Acerca de Macromedia Flash Player 7...\n
005b4458	PLATE	Rsrc_Menu_262_c0a Size of resource: 0x8c bytes\n\nx\n  Cor&tar\n  &Copiar\n  &Pegar\n  &Eliminar\n  -------------------\n  &Seleccionar  todo\n
005b44e8	PLATE	Rsrc_Menu_265_c0a Size of resource: 0x3c bytes\n\nx\n  Abrir\n  Copiar vínculo\n
005b4528	PLATE	Rsrc_Menu_25a_c0a Size of resource: 0x336 bytes\n\n&Archivo\n  &Abrir...\\tCtrl+O\n  &Cerrar\\tCtrl+W\n  -------------------\n  Imprimir...\n  -------------------\n  C&rear proyector...\n  -------------------\n  &Salir\\tCtrl+Q\n\n&Ver\n  100%\n  &Mostrar todo\n  -------------------\n  &Aumentar\n  Aleja&r\n  -------------------\n  &Pantalla completa\\tCtrl+F\n  -------------------\n  Calidad\n    Baja\n    Media\n    &Alta\\tCtrl+H\n\n&Control\n  Re&producir\\tCtrl+Enter\n  &Rebobinar\\tCtrl+R\n  -------------------\n  &Adelantar un paso\\tCtrl+->\n  Uno hacia a&trás\\tCtrl+<-\n  -------------------\n  &Bucle\n\nA&yuda\n  Acerca de Macromedia Flash Player 7...\n
005b4860	PLATE	Rsrc_Dialog_191_c0a Size of resource: 0x1ae bytes\n\nNumber of Items in Dialog: 5\nMenu: None\nClass: Predefined\nTitle: "Macromedia Flash Player 7"\nFont Size: 8h\nFont Name: "MS Sans Serif"\n\nItem 1: \n   Class: Button\n   Title: "Aceptar"\n   Data: None\nItem 2: \n   Class: Static\n   Title: null\n   Data: None\nItem 3: \n   Class: Static\n   Title: "Macromedia Flash Player 7"\n   Data: None\nItem 4: \n   Class: Static\n   Title: "http://www.macromedia.com"\n   Data: None\nItem 5: \n   Class: Static\n   Title: "Copyright (C) 1996-2003 Macromedia, Inc."\n   Data: None
005b4a10	PLATE	Rsrc_Dialog_193_c0a Size of resource: 0x1ce bytes\n\nNumber of Items in Dialog: 6\nMenu: None\nClass: Predefined\nTitle: "Abrir"\nFont Size: 8h\nFont Name: "MS Sans Serif"\n\nItem 1: \n   Class: Static\n   Title: "Introduzca la dirección Web (URL) o especifique el archivo local que desee abrir."\n   Data: None\nItem 2: \n   Class: Static\n   Title: "&Ubicación:"\n   Data: None\nItem 3: \n   Class: Edit\n   Title: ""\n   Data: None\nItem 4: \n   Class: Button\n   Title: "Aceptar"\n   Data: None\nItem 5: \n   Class: Button\n   Title: "Cancelar"\n   Data: None\nItem 6: \n   Class: Button\n   Title: "&Examinar..."\n   Data: None
005b4be0	PLATE	Rsrc_Menu_25c_411 Size of resource: 0x146 bytes\n\nx\n  拡大\n  縮小\n  100%\n  すべて表示\n  -------------------\n  画質\n    低\n    中\n    高\n  -------------------\n  再生\n  ループ再生\n  -------------------\n  巻き戻し\n  先送り\n  戻る\n  ムービーをロードできません\n  -------------------\n  設定...\n  -------------------\n  プリント...\n  -------------------\n  Macromedia Flash Player 7  について\n
005b4d28	PLATE	Rsrc_Menu_262_411 Size of resource: 0x78 bytes\n\nx\n  カット(&T)\n  コピー(&C)\n  ペースト(&V)\n  削除(&D)\n  -------------------\n  すべて選択(&A)\n
005b4da0	PLATE	Rsrc_Menu_265_411 Size of resource: 0x28 bytes\n\nx\n  開く\n  リンクのコピー\n
005b4dc8	PLATE	Rsrc_Menu_25a_411 Size of resource: 0x2c0 bytes\n\nファイル(&F)\n  開く(&O)...\\tCtrl+O\n  閉じる(&C)\\tCtrl+W\n  -------------------\n  プリント...\n  -------------------\n  プロジェクタの作成(&R)...\n  -------------------\n  終了(&X)\\tCtrl+Q\n\n表示(&V)\n  100%\n  すべて表示(&A)\n  -------------------\n  拡大(&I)\n  縮小(&O)\n  -------------------\n  フルスクリーン(&S)\\tCtrl+F\n  -------------------\n  画質\n    低\n    中\n    高(&H)\\tCtrl+H\n\n制御(&C)\n  再生(&P)\\tCtrl+Enter\n  巻き戻し(&R)\\tCtrl+R\n  -------------------\n  次へ進む(&F)\\tCtrl+->\n  前に戻る(&B)\\tCtrl+<-\n  -------------------\n  ループ再生(&L)\n\nヘルプ(&H)\n  Macromedia Flash Player 7  について...\n
005b5088	PLATE	Rsrc_Dialog_191_411 Size of resource: 0x19e bytes\n\nNumber of Items in Dialog: 5\nMenu: None\nClass: Predefined\nTitle: "Macromedia Flash Player 7"\nFont Size: 9h\nFont Name: "ＭＳ Ｐゴシック"\n\nItem 1: \n   Class: Button\n   Title: "OK"\n   Data: None\nItem 2: \n   Class: Static\n   Title: null\n   Data: None\nItem 3: \n   Class: Static\n   Title: "Macromedia Flash Player 7"\n   Data: None\nItem 4: \n   Class: Static\n   Title: "http://www.macromedia.com"\n   Data: None\nItem 5: \n   Class: Static\n   Title: "Copyright (C) 1996-2003 Macromedia, Inc."\n   Data: None
005b5228	PLATE	Rsrc_Dialog_193_411 Size of resource: 0x162 bytes\n\nNumber of Items in Dialog: 6\nMenu: None\nClass: Predefined\nTitle: "開く"\nFont Size: 9h\nFont Name: "ＭＳ Ｐゴシック"\n\nItem 1: \n   Class: Static\n   Title: "World Wide Web のアドレス (URL) を入力するか、目的のファイルを指定してください"\n   Data: None\nItem 2: \n   Class: Static\n   Title: "場所 :"\n   Data: None\nItem 3: \n   Class: Edit\n   Title: ""\n   Data: None\nItem 4: \n   Class: Button\n   Title: "OK"\n   Data: None\nItem 5: \n   Class: Button\n   Title: "キャンセル"\n   Data: None\nItem 6: \n   Class: Button\n   Title: "参照B(&B)..."\n   Data: None
005b5390	PLATE	Rsrc_Menu_25c_804 Size of resource: 0x12e bytes\n\nx\n  放大\n  缩小\n  100%\n  显示全部\n  -------------------\n  品质\n    低\n    中等\n    高\n  -------------------\n  播放\n  循环\n  -------------------\n  后退\n  快进\n  返回\n  没有加载影片...\n  -------------------\n  设置...\n  -------------------\n  打印...\n  -------------------\n  关于 Macromedia Flash Player 7...\n
005b54c0	PLATE	Rsrc_Menu_262_804 Size of resource: 0x6a bytes\n\nx\n  剪切(&T)\n  复制(&C)\n  粘贴(&P)\n  删除(&D)\n  -------------------\n  全选(&A)\n
005b5530	PLATE	Rsrc_Menu_265_804 Size of resource: 0x22 bytes\n\nx\n  打开\n  复制链接\n
005b5558	PLATE	Rsrc_Menu_25a_804 Size of resource: 0x286 bytes\n\n文件(&F)\n  打开(&O)...\\tCtrl+O\n  &关闭(&C)\\tCtrl+W\n  -------------------\n  打印...\n  -------------------\n  创建播放器(&R)...\n  -------------------\n  退出(&X)\\tCtrl+Q\n\n查看(&V)\n  100%\n  显示全部(&A)\n  -------------------\n  放大(&I)\n  缩小(&O)\n  -------------------\n  全屏(&S)\\tCtrl+F\n  -------------------\n  品质\n    低\n    中等\n    高(&H)\\tCtrl+H\n\n控制(&C)\n  播放(&P)\\tCtrl+Enter\n  后退(&R)\\tCtrl+R\n  -------------------\n  向前(&F)\\tCtrl+->\n  向后(&B)\\tCtrl+<-\n  -------------------\n  循环(&L)\n\n&帮助\n  关于 Macromedia Flash Player 7...\n
005b57e0	PLATE	Rsrc_Dialog_191_804 Size of resource: 0x1a6 bytes\n\nNumber of Items in Dialog: 5\nMenu: None\nClass: Predefined\nTitle: "Macromedia Flash Player 7"\nFont Size: 8h\nFont Name: "MS Sans Serif"\n\nItem 1: \n   Class: Button\n   Title: "确定"\n   Data: None\nItem 2: \n   Class: Static\n   Title: null\n   Data: None\nItem 3: \n   Class: Static\n   Title: "Macromedia Flash Player 7"\n   Data: None\nItem 4: \n   Class: Static\n   Title: "http://www.macromedia.com"\n   Data: None\nItem 5: \n   Class: Static\n   Title: "Copyright (C) 1996-2003 Macromedia, Inc."\n   Data: None
005b5988	PLATE	Rsrc_Dialog_193_804 Size of resource: 0x138 bytes\n\nNumber of Items in Dialog: 6\nMenu: None\nClass: Predefined\nTitle: "打开"\nFont Size: 8h\nFont Name: "MS Sans Serif"\n\nItem 1: \n   Class: Static\n   Title: "输入全球广域网地址 (URL) 或指定您要打开的本地文件。"\n   Data: None\nItem 2: \n   Class: Static\n   Title: "位置:"\n   Data: None\nItem 3: \n   Class: Edit\n   Title: ""\n   Data: None\nItem 4: \n   Class: Button\n   Title: "确定"\n   Data: None\nItem 5: \n   Class: Button\n   Title: "取消"\n   Data: None\nItem 6: \n   Class: Button\n   Title: "浏览(&B)..."\n   Data: None
005b5ac0	PLATE	Rsrc_Menu_25c_404 Size of resource: 0x116 bytes\n\nx\n  放大顯示\n  縮小顯示\n  100%\n  顯示全部\n  -------------------\n  品質\n    低\n    中\n    高\n  -------------------\n  播放\n  重複\n  -------------------\n  倒帶\n  快轉\n  後退\n  沒有載入影片…\n  -------------------\n  設定...\n  -------------------\n  列印…\n  -------------------\n  關於 Flash Player 7...\n
005b5bd8	PLATE	Rsrc_Menu_262_404 Size of resource: 0x6a bytes\n\nx\n  剪下(&T)\n  複製(&C)\n  貼上(&P)\n  刪除(&D)\n  -------------------\n  全選(&A)\n
005b5c48	PLATE	Rsrc_Menu_265_404 Size of resource: 0x22 bytes\n\nx\n  開啟\n  複製連結\n
005b5c70	PLATE	Rsrc_Menu_25a_404 Size of resource: 0x280 bytes\n\n檔案(&F)\n  開啟舊檔(&O)...\\tCtrl+O\n  關閉檔案(&C)\\tCtrl+W\n  -------------------\n  列印…\n  -------------------\n  產生放映檔(&R)...\n  -------------------\n  結束(&X)\\tCtrl+Q\n\n檢視(&V)\n  100%\n  顯示全部(&A)\n  -------------------\n  放大顯示(&I)\n  縮小顯示(&O)\n  -------------------\n  全螢幕(&S)\\tCtrl+F\n  -------------------\n  品質\n    低\n    中\n    高(&H)\\tCtrl+H\n\n控制(&C)\n  播放(&P)\\tCtrl+Enter\n  倒帶(&R)\\tCtrl+R\n  -------------------\n  往前(&F)\\tCtrl+->\n  往後(&B)\\tCtrl+<-\n  -------------------\n  重複(&L)\n\n說明(&H)\n  關於 Flash Player 7...\n
005b5ef0	PLATE	Rsrc_Dialog_191_404 Size of resource: 0x1a6 bytes\n\nNumber of Items in Dialog: 5\nMenu: None\nClass: Predefined\nTitle: "Macromedia Flash Player 7"\nFont Size: 8h\nFont Name: "MS Sans Serif"\n\nItem 1: \n   Class: Button\n   Title: "確定"\n   Data: None\nItem 2: \n   Class: Static\n   Title: null\n   Data: None\nItem 3: \n   Class: Static\n   Title: "Macromedia Flash Player 7"\n   Data: None\nItem 4: \n   Class: Static\n   Title: "http://www.macromedia.com"\n   Data: None\nItem 5: \n   Class: Static\n   Title: "Copyright (C) 1996-2003 Macromedia, Inc."\n   Data: None
005b6098	PLATE	Rsrc_Dialog_193_404 Size of resource: 0x140 bytes\n\nNumber of Items in Dialog: 6\nMenu: None\nClass: Predefined\nTitle: "開啟舊檔..."\nFont Size: 8h\nFont Name: "MS Sans Serif"\n\nItem 1: \n   Class: Static\n   Title: "輸入網頁的位址 (URL) 或是指定您要開啟的檔案位置。"\n   Data: None\nItem 2: \n   Class: Static\n   Title: "位置:"\n   Data: None\nItem 3: \n   Class: Edit\n   Title: ""\n   Data: None\nItem 4: \n   Class: Button\n   Title: "確定"\n   Data: None\nItem 5: \n   Class: Button\n   Title: "取消"\n   Data: None\nItem 6: \n   Class: Button\n   Title: "瀏覽(&B)..."\n   Data: None
005b61d8	PLATE	Rsrc_Menu_25c_412 Size of resource: 0x144 bytes\n\nx\n  확대\n  축소\n  100%\n  모두 표시\n  -------------------\n  품질\n    낮음\n    중간\n    높음\n  -------------------\n  재생\n  반복\n  -------------------\n  되감기\n  앞으로\n  뒤로\n  동영상이 로드되지 않음...\n  -------------------\n  설정...\n  -------------------\n  인쇄...\n  -------------------\n  Macromedia Flash Player 7 정보...\n
005b6320	PLATE	Rsrc_Menu_262_412 Size of resource: 0x78 bytes\n\nx\n  잘라내기(&T)\n  복사(&C)\n  붙여넣기(&P)\n  삭제(&D)\n  -------------------\n  전체 선택(&A)\n
005b6398	PLATE	Rsrc_Menu_265_412 Size of resource: 0x24 bytes\n\nx\n  열기\n  링크 복사\n
005b63c0	PLATE	Rsrc_Menu_25a_412 Size of resource: 0x2c4 bytes\n\n파일(&F)\n  열기(&O)...\\tCtrl+O\n  닫기(&C)\\tCtrl+W\n  -------------------\n  인쇄...\n  -------------------\n  …    프로젝터 생성(&R)...\n  -------------------\n  종료(&X)\\tCtrl+Q\n\n보기(&V)\n  100%\n  모두 표시(&A)\n  -------------------\n  확대(&I)\n  축소(&O)\n  -------------------\n  전체 스크린(&S)\\tCtrl+F\n  -------------------\n  품질\n    낮음\n    중간\n    높음(&H)\\tCtrl+H\n\n컨트롤(&C)\n  재생(&P)\\tCtrl+Enter\n  되감기(&R)\\tCtrl+R\n  -------------------\n  한 단계 앞으로(&S)\\tCtrl+->\n  한 단계 뒤로(&S)\\tCtrl+<-\n  -------------------\n  반복(&L)\n\n도움말(&H)\n  Macromedia Flash Player 7 정보…...\n
005b6688	PLATE	Rsrc_Dialog_191_412 Size of resource: 0x1a6 bytes\n\nNumber of Items in Dialog: 5\nMenu: None\nClass: Predefined\nTitle: "Macromedia Flash Player 7"\nFont Size: 8h\nFont Name: "MS Sans Serif"\n\nItem 1: \n   Class: Button\n   Title: "확인"\n   Data: None\nItem 2: \n   Class: Static\n   Title: null\n   Data: None\nItem 3: \n   Class: Static\n   Title: "Macromedia Flash Player 7"\n   Data: None\nItem 4: \n   Class: Static\n   Title: "http://www.macromedia.com"\n   Data: None\nItem 5: \n   Class: Static\n   Title: "Copyright (C) 1996-2003 Macromedia, Inc."\n   Data: None
005b6830	PLATE	Rsrc_Dialog_193_412 Size of resource: 0x144 bytes\n\nNumber of Items in Dialog: 6\nMenu: None\nClass: Predefined\nTitle: "열기"\nFont Size: 8h\nFont Name: "MS Sans Serif"\n\nItem 1: \n   Class: Static\n   Title: "웹 사이트 주소를 입력하거나 열려는 로컬 파일을 지정하십시오."\n   Data: None\nItem 2: \n   Class: Static\n   Title: "위치:"\n   Data: None\nItem 3: \n   Class: Edit\n   Title: ""\n   Data: None\nItem 4: \n   Class: Button\n   Title: "확인"\n   Data: None\nItem 5: \n   Class: Button\n   Title: "취소"\n   Data: None\nItem 6: \n   Class: Button\n   Title: "탐색(&B)..."\n   Data: None
005b6978	EOL	Rsrc String ID 96
005b697a	EOL	Rsrc String ID 97
005b697c	EOL	Rsrc String ID 98
005b697e	EOL	Rsrc String ID 99
005b6980	EOL	Rsrc String ID 100
005b6982	EOL	Rsrc String ID 101
005b6984	EOL	Rsrc String ID 102
005b6986	EOL	Rsrc String ID 103
005b6988	EOL	Rsrc String ID 104
005b6ae2	EOL	Rsrc String ID 105
005b6b16	EOL	Rsrc String ID 106
005b6b18	EOL	Rsrc String ID 107
005b6b1a	EOL	Rsrc String ID 108
005b6b1c	EOL	Rsrc String ID 109
005b6b1e	EOL	Rsrc String ID 110
005b6b20	EOL	Rsrc String ID 111
005b6b22	PLATE	Rsrc_StringTable_7_409 Size of resource: 0x1aa bytes
005b6b28	EOL	Rsrc String ID 0
005b6b2a	EOL	Rsrc String ID 1
005b6b2c	EOL	Rsrc String ID 2
005b6b60	EOL	Rsrc String ID 3
005b6be2	EOL	Rsrc String ID 4
005b6c16	EOL	Rsrc String ID 5
005b6c18	EOL	Rsrc String ID 6
005b6c1a	EOL	Rsrc String ID 7
005b6c1c	EOL	Rsrc String ID 8
005b6c1e	EOL	Rsrc String ID 9
005b6c20	EOL	Rsrc String ID 10
005b6c22	EOL	Rsrc String ID 11
005b6c24	EOL	Rsrc String ID 12
005b6c26	EOL	Rsrc String ID 13
005b6c28	EOL	Rsrc String ID 14
005b6c2a	EOL	Rsrc String ID 15
005b6c2c	PLATE	Rsrc_StringTable_1_409 Size of resource: 0x104 bytes
005b6c30	EOL	Rsrc String ID 96
005b6c32	EOL	Rsrc String ID 97
005b6c34	EOL	Rsrc String ID 98
005b6c36	EOL	Rsrc String ID 99
005b6c38	EOL	Rsrc String ID 100
005b6c3a	EOL	Rsrc String ID 101
005b6c3c	EOL	Rsrc String ID 102
005b6c3e	EOL	Rsrc String ID 103
005b6c40	EOL	Rsrc String ID 104
005b6df4	EOL	Rsrc String ID 105
005b6e28	EOL	Rsrc String ID 106
005b6e2a	EOL	Rsrc String ID 107
005b6e2c	EOL	Rsrc String ID 108
005b6e2e	EOL	Rsrc String ID 109
005b6e30	EOL	Rsrc String ID 110
005b6e32	EOL	Rsrc String ID 111
005b6e34	PLATE	Rsrc_StringTable_7_407 Size of resource: 0x204 bytes
005b6e38	EOL	Rsrc String ID 0
005b6e3a	EOL	Rsrc String ID 1
005b6e3c	EOL	Rsrc String ID 2
005b6e70	EOL	Rsrc String ID 3
005b6ef8	EOL	Rsrc String ID 4
005b6f2c	EOL	Rsrc String ID 5
005b6f2e	EOL	Rsrc String ID 6
005b6f30	EOL	Rsrc String ID 7
005b6f32	EOL	Rsrc String ID 8
005b6f34	EOL	Rsrc String ID 9
005b6f36	EOL	Rsrc String ID 10
005b6f38	EOL	Rsrc String ID 11
005b6f3a	EOL	Rsrc String ID 12
005b6f3c	EOL	Rsrc String ID 13
005b6f3e	EOL	Rsrc String ID 14
005b6f40	EOL	Rsrc String ID 15
005b6f42	PLATE	Rsrc_StringTable_1_407 Size of resource: 0x10a bytes
005b6f48	EOL	Rsrc String ID 96
005b6f4a	EOL	Rsrc String ID 97
005b6f4c	EOL	Rsrc String ID 98
005b6f4e	EOL	Rsrc String ID 99
005b6f50	EOL	Rsrc String ID 100
005b6f52	EOL	Rsrc String ID 101
005b6f54	EOL	Rsrc String ID 102
005b6f56	EOL	Rsrc String ID 103
005b6f58	EOL	Rsrc String ID 104
005b7112	EOL	Rsrc String ID 105
005b7146	EOL	Rsrc String ID 106
005b7148	EOL	Rsrc String ID 107
005b714a	EOL	Rsrc String ID 108
005b714c	EOL	Rsrc String ID 109
005b714e	EOL	Rsrc String ID 110
005b7150	EOL	Rsrc String ID 111
005b7152	PLATE	Rsrc_StringTable_7_40c Size of resource: 0x20a bytes
005b7158	EOL	Rsrc String ID 0
005b715a	EOL	Rsrc String ID 1
005b715c	EOL	Rsrc String ID 2
005b7190	EOL	Rsrc String ID 3
005b7222	EOL	Rsrc String ID 4
005b7258	EOL	Rsrc String ID 5
005b725a	EOL	Rsrc String ID 6
005b725c	EOL	Rsrc String ID 7
005b725e	EOL	Rsrc String ID 8
005b7260	EOL	Rsrc String ID 9
005b7262	EOL	Rsrc String ID 10
005b7264	EOL	Rsrc String ID 11
005b7266	EOL	Rsrc String ID 12
005b7268	EOL	Rsrc String ID 13
005b726a	EOL	Rsrc String ID 14
005b726c	EOL	Rsrc String ID 15
005b726e	PLATE	Rsrc_StringTable_1_40c Size of resource: 0x116 bytes
005b7270	EOL	Rsrc String ID 96
005b7272	EOL	Rsrc String ID 97
005b7274	EOL	Rsrc String ID 98
005b7276	EOL	Rsrc String ID 99
005b7278	EOL	Rsrc String ID 100
005b727a	EOL	Rsrc String ID 101
005b727c	EOL	Rsrc String ID 102
005b727e	EOL	Rsrc String ID 103
005b7280	EOL	Rsrc String ID 104
005b73dc	EOL	Rsrc String ID 105
005b7410	EOL	Rsrc String ID 106
005b7412	EOL	Rsrc String ID 107
005b7414	EOL	Rsrc String ID 108
005b7416	EOL	Rsrc String ID 109
005b7418	EOL	Rsrc String ID 110
005b741a	EOL	Rsrc String ID 111
005b741c	PLATE	Rsrc_StringTable_7_410 Size of resource: 0x1ac bytes
005b7420	EOL	Rsrc String ID 0
005b7422	EOL	Rsrc String ID 1
005b7424	EOL	Rsrc String ID 2
005b7458	EOL	Rsrc String ID 3
005b74e0	EOL	Rsrc String ID 4
005b7516	EOL	Rsrc String ID 5
005b7518	EOL	Rsrc String ID 6
005b751a	EOL	Rsrc String ID 7
005b751c	EOL	Rsrc String ID 8
005b751e	EOL	Rsrc String ID 9
005b7520	EOL	Rsrc String ID 10
005b7522	EOL	Rsrc String ID 11
005b7524	EOL	Rsrc String ID 12
005b7526	EOL	Rsrc String ID 13
005b7528	EOL	Rsrc String ID 14
005b752a	EOL	Rsrc String ID 15
005b752c	PLATE	Rsrc_StringTable_1_410 Size of resource: 0x10c bytes
005b7530	EOL	Rsrc String ID 96
005b7532	EOL	Rsrc String ID 97
005b7534	EOL	Rsrc String ID 98
005b7536	EOL	Rsrc String ID 99
005b7538	EOL	Rsrc String ID 100
005b753a	EOL	Rsrc String ID 101
005b753c	EOL	Rsrc String ID 102
005b753e	EOL	Rsrc String ID 103
005b7540	EOL	Rsrc String ID 104
005b7698	EOL	Rsrc String ID 105
005b76cc	EOL	Rsrc String ID 106
005b76ce	EOL	Rsrc String ID 107
005b76d0	EOL	Rsrc String ID 108
005b76d2	EOL	Rsrc String ID 109
005b76d4	EOL	Rsrc String ID 110
005b76d6	EOL	Rsrc String ID 111
005b76d8	PLATE	Rsrc_StringTable_7_c0a Size of resource: 0x1a8 bytes
