entry	name	full_name	namespace	name_source	signature_source	calling_convention	return_type	parameter_count	is_thunk	thunk_target	is_external	body_ranges	comment	repeatable_comment	prototype
10010a70	FUN_10010a70	FUN_10010a70	Global	DEFAULT	ANALYSIS	__cdecl	ulonglong	4	false	\N	false	10010a70-10010b0e	\N	\N	ulonglong __cdecl FUN_10010a70(uint param_1, int param_2, uint param_3, int param_4)
10010b10	FUN_10010b10	FUN_10010b10	Global	DEFAULT	ANALYSIS	__cdecl	undefined8	5	false	\N	false	10010b10-10010bd4	\N	\N	undefined8 __cdecl FUN_10010b10(uint param_1, uint param_2, int param_3, uint param_4, int param_5)
10010be0	FUN_10010be0	FUN_10010be0	Global	DEFAULT	ANALYSIS	__stdcall	undefined *	0	false	\N	false	10010be0-10010be5	\N	\N	undefined * __stdcall FUN_10010be0(void)
10011540	pciOpen	pciOpen	Global	ANALYSIS	ANALYSIS	__stdcall	longlong	0	false	\N	false	10011540-1001171f	__stdcall pciOpen,0	\N	longlong __stdcall pciOpen(void)
10011720	pciClose	pciClose	Global	ANALYSIS	ANALYSIS	__stdcall	undefined4	0	false	\N	false	10011720-1001173b	__stdcall pciClose,0	\N	undefined4 __stdcall pciClose(void)
10011740	pciDeviceExists	pciDeviceExists	Global	ANALYSIS	ANALYSIS	__stdcall	undefined4	1	false	\N	false	10011740-10011767	__stdcall pciDeviceExists,4	\N	undefined4 __stdcall pciDeviceExists(uint param_1)
10011770	pciGetConfigData	pciGetConfigData	Global	ANALYSIS	ANALYSIS	__stdcall	undefined8	5	false	\N	false	10011770-100117fb	__stdcall pciGetConfigData,20	\N	undefined8 __stdcall pciGetConfigData(uint param_1, int param_2, int param_3, uint param_4, undefined4 * param_5)
10011800	pciSetConfigData	pciSetConfigData	Global	ANALYSIS	ANALYSIS	__stdcall	undefined8	5	false	\N	false	10011800-1001188b	__stdcall pciSetConfigData,20	\N	undefined8 __stdcall pciSetConfigData(uint param_1, int param_2, int param_3, uint param_4, uint * param_5)
10011890	pciMapPhysicalToLinear	pciMapPhysicalToLinear	Global	ANALYSIS	ANALYSIS	__stdcall	undefined4	3	false	\N	false	10011890-1001195b	__stdcall pciMapPhysicalToLinear,12	\N	undefined4 __stdcall pciMapPhysicalToLinear(undefined4 * param_1, undefined4 param_2, undefined4 * param_3)
10011960	pciUnmapPhysical	pciUnmapPhysical	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	0	false	\N	false	10011960-10011962	__stdcall pciUnmapPhysical,8	\N	undefined __stdcall pciUnmapPhysical(void)
10011970	pciFindCardMulti	pciFindCardMulti	Global	ANALYSIS	ANALYSIS	__stdcall	undefined4	4	false	\N	false	10011970-10011999;1001199d-10011a37	__stdcall pciFindCardMulti,16	\N	undefined4 __stdcall pciFindCardMulti(int param_1, int param_2, uint * param_3, int param_4)
10011a40	pciFindCard	pciFindCard	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	3	false	\N	false	10011a40-10011a58	__stdcall pciFindCard,12	\N	undefined __stdcall pciFindCard(int param_1, int param_2, uint * param_3)
10011a60	pciMapCardMulti	pciMapCardMulti	Global	ANALYSIS	ANALYSIS	__stdcall	int	6	false	\N	false	10011a60-10011b36;10011b3a-10011b44	__stdcall pciMapCardMulti,24	\N	int __stdcall pciMapCardMulti(int param_1, int param_2, int param_3, uint * param_4, int param_5, int param_6)
10011b50	FUN_10011b50	FUN_10011b50	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	0	false	\N	false	10011b50-10011b86	\N	\N	undefined4 __stdcall FUN_10011b50(void)
10011b90	pciMapCard	pciMapCard	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	5	false	\N	false	10011b90-10011bb2	__stdcall pciMapCard,20	\N	undefined __stdcall pciMapCard(int param_1, int param_2, int param_3, uint * param_4, int param_5)
10011bd2	FUN_10011bd2	FUN_10011bd2	Global	DEFAULT	ANALYSIS	__cdecl	undefined	2	false	\N	false	10011bd2-10011c7b;10011c81-10011cae;10011cb4-10011d04;10011d08-10011d34;10011d38-10011e50;10011e56-10011ebe;10011ec4-10011efc	\N	\N	undefined __cdecl FUN_10011bd2(undefined4 param_1, int param_2)
10011efd	FUN_10011efd	FUN_10011efd	Global	DEFAULT	ANALYSIS	__cdecl	int	2	false	\N	false	10011efd-10011f63	\N	\N	int __cdecl FUN_10011efd(undefined1 * param_1, FILE * param_2)
10011f64	FUN_10011f64	FUN_10011f64	Global	DEFAULT	ANALYSIS	__cdecl	int	1	false	\N	false	10011f64-10011f9d;10011fa3-10011fcc;10011fd2-10012019;1001201f-10012051;10012057-1001205b;10012061-10012121	\N	\N	int __cdecl FUN_10011f64(FILE * param_1)
10012122	FUN_10012122	FUN_10012122	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	10012122-100121d9;100121df-10012291	\N	\N	undefined4 __cdecl FUN_10012122(char * param_1)
10012292	FUN_10012292	FUN_10012292	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	10012292-10012337;1001233d-10012665	\N	\N	undefined4 __cdecl FUN_10012292(char * param_1)
10012666	FUN_10012666	FUN_10012666	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	2	false	\N	false	10012666-1001281e	\N	\N	undefined4 __cdecl FUN_10012666(char * param_1, int param_2)
1001281f	FUN_1001281f	FUN_1001281f	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	2	false	\N	false	1001281f-10012e8f	\N	\N	undefined4 __cdecl FUN_1001281f(char * param_1, undefined1 * param_2)
10012e90	FUN_10012e90	FUN_10012e90	Global	DEFAULT	ANALYSIS	__cdecl	undefined	2	false	\N	false	10012e90-10012fd7	\N	\N	undefined __cdecl FUN_10012e90(char * param_1, undefined4 param_2)
10012fd8	FUN_10012fd8	FUN_10012fd8	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	2	false	\N	false	10012fd8-10013377	\N	\N	undefined4 __cdecl FUN_10012fd8(char * param_1, int param_2)
10013378	FUN_10013378	FUN_10013378	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	2	false	\N	false	10013378-1001363f	\N	\N	undefined4 __cdecl FUN_10013378(char * param_1, int param_2)
10013640	FUN_10013640	FUN_10013640	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	2	false	\N	false	10013640-10013907	\N	\N	undefined4 __cdecl FUN_10013640(char * param_1, int param_2)
10013908	FUN_10013908	FUN_10013908	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	10013908-10013992	\N	\N	undefined __cdecl FUN_10013908(char * param_1)
10013993	FUN_10013993	FUN_10013993	Global	DEFAULT	ANALYSIS	__stdcall	byte *	1	false	\N	false	10013993-10013a4d	\N	\N	byte * __stdcall FUN_10013993(byte * param_1)
10013a50	FUN_10013a50	FUN_10013a50	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	10013a50-10013b32	\N	\N	undefined __cdecl FUN_10013a50(char * param_1)
10013b33	FUN_10013b33	FUN_10013b33	Global	DEFAULT	ANALYSIS	__stdcall	undefined	2	false	\N	false	10013b33-10013b63	\N	\N	undefined __stdcall FUN_10013b33(char * param_1, va_list param_2)
10013b70	FUN_10013b70	FUN_10013b70	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	1	false	\N	false	10013b70-10013dc6	\N	\N	undefined4 __stdcall FUN_10013b70(undefined4 * param_1)
10013dc7	FUN_10013dc7	FUN_10013dc7	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	10013dc7-10013e26	\N	\N	undefined __cdecl FUN_10013dc7(undefined4 * param_1)
10013e27	FUN_10013e27	FUN_10013e27	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	1	false	\N	false	10013e27-10013ea2	\N	\N	undefined4 __stdcall FUN_10013e27(undefined4 * param_1)
10013ea3	FUN_10013ea3	FUN_10013ea3	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	1	false	\N	false	10013ea3-10013f0e	\N	\N	undefined4 __stdcall FUN_10013ea3(undefined4 * param_1)
10013f0f	FUN_10013f0f	FUN_10013f0f	Global	DEFAULT	ANALYSIS	__stdcall	undefined	1	false	\N	false	10013f0f-10013f32	\N	\N	undefined __stdcall FUN_10013f0f(undefined4 * param_1)
10013f33	FUN_10013f33	FUN_10013f33	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	1	false	\N	false	10013f33-1001405b	\N	\N	undefined4 __stdcall FUN_10013f33(undefined4 * param_1)
1001405c	FUN_1001405c	FUN_1001405c	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	2	false	\N	false	1001405c-10014138	\N	\N	undefined4 __stdcall FUN_1001405c(int param_1, int param_2)
10014139	FUN_10014139	FUN_10014139	Global	DEFAULT	ANALYSIS	__cdecl	bool	1	false	\N	false	10014139-1001453d;10014543-10014551	\N	\N	bool __cdecl FUN_10014139(undefined4 * param_1)
10014552	FUN_10014552	FUN_10014552	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	2	false	\N	false	10014552-10014572	\N	\N	undefined4 __stdcall FUN_10014552(undefined4 * param_1, undefined4 param_2)
10014573	FUN_10014573	FUN_10014573	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	1	false	\N	false	10014573-1001458f	\N	\N	undefined4 __stdcall FUN_10014573(undefined4 * param_1)
10014590	FUN_10014590	FUN_10014590	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	2	false	\N	false	10014590-10014c6d;10014c73-10014cb1;10014cb7-10014cd3;10014cd9-100155f0	\N	\N	undefined4 __stdcall FUN_10014590(undefined4 * param_1, undefined4 * param_2)
100155f1	FUN_100155f1	FUN_100155f1	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	1	false	\N	false	100155f1-10015813;10015819-10015831;10015837-10015872	\N	\N	undefined4 __stdcall FUN_100155f1(undefined4 * param_1)
10015873	FUN_10015873	FUN_10015873	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	2	false	\N	false	10015873-10015b29	\N	\N	undefined4 __stdcall FUN_10015873(undefined4 * param_1, int param_2)
10015b2a	FUN_10015b2a	FUN_10015b2a	Global	DEFAULT	ANALYSIS	__stdcall	int	1	false	\N	false	10015b2a-10015c19	\N	\N	int __stdcall FUN_10015b2a(int param_1)
10015c20	FUN_10015c20	FUN_10015c20	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	4	false	\N	false	10015c20-10015dd0	\N	\N	undefined4 __stdcall FUN_10015c20(undefined4 * param_1, int param_2, uint param_3, int * param_4)
10015dd1	FUN_10015dd1	FUN_10015dd1	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	5	false	\N	false	10015dd1-10015f04	\N	\N	undefined4 __cdecl FUN_10015dd1(undefined4 * param_1, int param_2, int param_3, uint param_4, uint param_5)
10015f05	FUN_10015f05	FUN_10015f05	Global	DEFAULT	ANALYSIS	__cdecl	undefined	4	false	\N	false	10015f05-1001600f	\N	\N	undefined __cdecl FUN_10015f05(int param_1, int param_2, int param_3, int param_4)
10016010	FUN_10016010	FUN_10016010	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	2	false	\N	false	10016010-1001618f	\N	\N	undefined4 __stdcall FUN_10016010(undefined4 * param_1, int param_2)
10016190	FUN_10016190	FUN_10016190	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	10016190-10016335	\N	\N	undefined4 __cdecl FUN_10016190(undefined4 * param_1)
10016336	FUN_10016336	FUN_10016336	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	6	false	\N	false	10016336-10016466	\N	\N	undefined4 __cdecl FUN_10016336(undefined4 * param_1, uint param_2, int param_3, int * param_4, int * param_5, int * param_6)
10016467	FUN_10016467	FUN_10016467	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	2	false	\N	false	10016467-10016614	\N	\N	undefined4 __cdecl FUN_10016467(undefined4 * param_1, int param_2)
10016615	FUN_10016615	FUN_10016615	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	4	false	\N	false	10016615-1001669b	\N	\N	undefined4 __cdecl FUN_10016615(int param_1, int param_2, int param_3, uint * param_4)
1001669c	FUN_1001669c	FUN_1001669c	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	2	false	\N	false	1001669c-10016755	\N	\N	undefined4 __stdcall FUN_1001669c(undefined4 * param_1, int param_2)
10016756	FUN_10016756	FUN_10016756	Global	DEFAULT	ANALYSIS	__cdecl	int	1	false	\N	false	10016756-10016b94	\N	\N	int __cdecl FUN_10016756(undefined4 * param_1)
10016b95	FUN_10016b95	FUN_10016b95	Global	DEFAULT	ANALYSIS	__stdcall	int	2	false	\N	false	10016b95-10016bd2	\N	\N	int __stdcall FUN_10016b95(int param_1, undefined4 * param_2)
10016bd3	FUN_10016bd3	FUN_10016bd3	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	2	false	\N	false	10016bd3-10016de7;10016ded-10016fb9	\N	\N	undefined4 __cdecl FUN_10016bd3(undefined4 * param_1, int param_2)
10016fc0	FUN_10016fc0	FUN_10016fc0	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	4	false	\N	false	10016fc0-10017144;1001714f-10017166;1001718b-10017215;10017220-10017233;10017258-1001775f;1001776a-10018076;1001807c-10018cb4	\N	\N	undefined4 __stdcall FUN_10016fc0(undefined4 * param_1, undefined4 param_2, undefined4 param_3, uint * param_4)
10018cb5	FUN_10018cb5	FUN_10018cb5	Global	DEFAULT	ANALYSIS	__cdecl	int	2	false	\N	false	10018cb5-10018d33;10018d39-10018d6b;10018d71-10018d94;10018d9a-10018da5	\N	\N	int __cdecl FUN_10018cb5(undefined4 * param_1, int param_2)
10018da6	FUN_10018da6	FUN_10018da6	Global	DEFAULT	ANALYSIS	__stdcall	undefined	3	false	\N	false	10018da6-10018e56	\N	\N	undefined __stdcall FUN_10018da6(int param_1, int param_2, int param_3)
10018e57	FUN_10018e57	FUN_10018e57	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	2	false	\N	false	10018e57-10018f1b;10018f21-10018f44;10018f4a-10018f57	\N	\N	undefined4 __stdcall FUN_10018e57(undefined4 * param_1, float param_2)
10018f58	FUN_10018f58	FUN_10018f58	Global	DEFAULT	ANALYSIS	__stdcall	bool	2	false	\N	false	10018f58-1001909d	\N	\N	bool __stdcall FUN_10018f58(undefined4 * param_1, int param_2)
1001909e	FUN_1001909e	FUN_1001909e	Global	DEFAULT	ANALYSIS	__stdcall	bool	2	false	\N	false	1001909e-100190db	\N	\N	bool __stdcall FUN_1001909e(int param_1, undefined4 param_2)
100190e0	FUN_100190e0	FUN_100190e0	Global	DEFAULT	ANALYSIS	__stdcall	uint	2	false	\N	false	100190e0-1001919a	\N	\N	uint __stdcall FUN_100190e0(undefined4 * param_1, int param_2)
1001919b	FUN_1001919b	FUN_1001919b	Global	DEFAULT	ANALYSIS	__stdcall	undefined	3	false	\N	false	1001919b-10019235	\N	\N	undefined __stdcall FUN_1001919b(undefined4 * param_1, undefined3 param_2, undefined1 param_3)
10019236	FUN_10019236	FUN_10019236	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	2	false	\N	false	10019236-1001947a	\N	\N	undefined4 __cdecl FUN_10019236(undefined4 * param_1, char * param_2)
1001947b	FUN_1001947b	FUN_1001947b	Global	DEFAULT	ANALYSIS	__stdcall	int	1	false	\N	false	1001947b-1001967d	\N	\N	int __stdcall FUN_1001947b(undefined4 * param_1)
1001967e	FUN_1001967e	FUN_1001967e	Global	DEFAULT	ANALYSIS	__cdecl	int	1	false	\N	false	1001967e-1001972a	\N	\N	int __cdecl FUN_1001967e(undefined4 * param_1)
1001972b	FUN_1001972b	FUN_1001972b	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	1001972b-10019925	\N	\N	undefined4 __cdecl FUN_1001972b(undefined4 * param_1)
10019926	FUN_10019926	FUN_10019926	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	10019926-10019b20	\N	\N	undefined4 __cdecl FUN_10019926(undefined4 * param_1)
10019b21	FUN_10019b21	FUN_10019b21	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	10019b21-10019c6c	\N	\N	undefined4 __cdecl FUN_10019b21(undefined4 * param_1)
10019c6d	FUN_10019c6d	FUN_10019c6d	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	1	false	\N	false	10019c6d-10019d66	\N	\N	undefined4 __stdcall FUN_10019c6d(int param_1)
10019d67	FUN_10019d67	FUN_10019d67	Global	DEFAULT	ANALYSIS	__stdcall	bool	1	false	\N	false	10019d67-10019e11	\N	\N	bool __stdcall FUN_10019d67(undefined4 * param_1)
10019e12	FUN_10019e12	FUN_10019e12	Global	DEFAULT	ANALYSIS	__fastcall	undefined8	4	false	\N	false	10019e12-1001a107	\N	\N	undefined8 __fastcall FUN_10019e12(undefined4 param_1, uint param_2, float param_3, float * param_4)
1001a108	FUN_1001a108	FUN_1001a108	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	2	false	\N	false	1001a108-1001a1f5	\N	\N	undefined4 __cdecl FUN_1001a108(undefined4 * param_1, int param_2)
1001a1f6	FUN_1001a1f6	FUN_1001a1f6	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	2	false	\N	false	1001a1f6-1001a3b8	\N	\N	undefined4 __cdecl FUN_1001a1f6(undefined4 * param_1, int param_2)
1001a3b9	FUN_1001a3b9	FUN_1001a3b9	Global	DEFAULT	ANALYSIS	__cdecl	int	5	false	\N	false	1001a3b9-1001a5f5	\N	\N	int __cdecl FUN_1001a3b9(undefined4 * param_1, int param_2, int param_3, int param_4, int param_5)
1001a5f6	FUN_1001a5f6	FUN_1001a5f6	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	2	false	\N	false	1001a5f6-1001a78b	\N	\N	undefined4 __cdecl FUN_1001a5f6(undefined4 * param_1, int param_2)
1001a78c	FUN_1001a78c	FUN_1001a78c	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	2	false	\N	false	1001a78c-1001a9e7	\N	\N	undefined4 __cdecl FUN_1001a78c(undefined4 * param_1, int param_2)
1001a9e8	FUN_1001a9e8	FUN_1001a9e8	Global	DEFAULT	ANALYSIS	__cdecl	int	1	false	\N	false	1001a9e8-1001ac50	\N	\N	int __cdecl FUN_1001a9e8(undefined4 * param_1)
1001ac51	FUN_1001ac51	FUN_1001ac51	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	2	false	\N	false	1001ac51-1001ad00	\N	\N	undefined4 __cdecl FUN_1001ac51(undefined4 * param_1, int param_2)
1001ad01	FUN_1001ad01	FUN_1001ad01	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	2	false	\N	false	1001ad01-1001ae75	\N	\N	undefined4 __cdecl FUN_1001ad01(undefined4 * param_1, int param_2)
1001ae76	FUN_1001ae76	FUN_1001ae76	Global	DEFAULT	ANALYSIS	__cdecl	int	2	false	\N	false	1001ae76-1001b03a	\N	\N	int __cdecl FUN_1001ae76(undefined4 * param_1, int param_2)
1001b03b	FUN_1001b03b	FUN_1001b03b	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	2	false	\N	false	1001b03b-1001b371	\N	\N	undefined4 __stdcall FUN_1001b03b(undefined4 * param_1, int param_2)
1001b380	FUN_1001b380	FUN_1001b380	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	3	false	\N	false	1001b380-1001b565	\N	\N	undefined4 __stdcall FUN_1001b380(undefined4 * param_1, undefined4 param_2, undefined4 param_3)
1001b566	FUN_1001b566	FUN_1001b566	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	1	false	\N	false	1001b566-1001b900	\N	\N	undefined4 __stdcall FUN_1001b566(undefined4 * param_1)
1001b910	FUN_1001b910	FUN_1001b910	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	1	false	\N	false	1001b910-1001b926	\N	\N	undefined4 __stdcall FUN_1001b910(int * param_1)
1001b980	FUN_1001b980	FUN_1001b980	Global	DEFAULT	ANALYSIS	__stdcall	bool	1	false	\N	false	1001b980-1001b9ea	\N	\N	bool __stdcall FUN_1001b980(int * param_1)
1001bb80	FUN_1001bb80	FUN_1001bb80	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	1	false	\N	false	1001bb80-1001bbab	\N	\N	undefined4 __stdcall FUN_1001bb80(int * param_1)
1001be80	FUN_1001be80	FUN_1001be80	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	2	false	\N	false	1001be80-1001be9b	\N	\N	undefined4 __cdecl FUN_1001be80(HWND param_1, LPCSTR param_2)
1001bea0	FUN_1001bea0	FUN_1001bea0	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	1001bea0-1001bf0d	\N	\N	undefined4 __cdecl FUN_1001bea0(int * param_1)
1001bf10	FUN_1001bf10	FUN_1001bf10	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	1001bf10-1001c0ec	\N	\N	undefined4 __cdecl FUN_1001bf10(undefined4 * param_1)
1001c0f0	FUN_1001c0f0	FUN_1001c0f0	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1001c0f0-1001c0fa	\N	\N	undefined __stdcall FUN_1001c0f0(void)
1001c0fb	FUN_1001c0fb	FUN_1001c0fb	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1001c0fb-1001c58d	\N	\N	undefined __stdcall FUN_1001c0fb(void)
1001c590	FUN_1001c590	FUN_1001c590	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	3	false	\N	false	1001c590-1001c599	\N	\N	undefined4 __stdcall FUN_1001c590(HWND param_1, int param_2, undefined4 param_3)
1001c59a	FUN_1001c59a	FUN_1001c59a	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	6	false	\N	false	1001c59a-1001c6e3	\N	\N	undefined4 __cdecl FUN_1001c59a(undefined4 param_1, LONG param_2, LONG param_3, undefined4 param_4, undefined4 param_5, int param_6)
1001c6f0	FUN_1001c6f0	FUN_1001c6f0	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	4	false	\N	false	1001c6f0-1001c6fa	\N	\N	undefined4 __stdcall FUN_1001c6f0(undefined4 param_1, undefined4 * param_2, int * param_3, int * param_4)
1001c6fb	FUN_1001c6fb	FUN_1001c6fb	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	8	false	\N	false	1001c6fb-1001c85c	\N	\N	undefined4 __cdecl FUN_1001c6fb(undefined4 param_1, int param_2, int param_3, undefined4 param_4, undefined4 param_5, undefined4 * param_6, int * param_7, int * param_8)
1001c870	FUN_1001c870	FUN_1001c870	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	0	false	\N	false	1001c870-1001c93a	\N	\N	undefined4 __stdcall FUN_1001c870(void)
1001c940	FUN_1001c940	FUN_1001c940	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	0	false	\N	false	1001c940-1001c9ca	\N	\N	undefined4 __stdcall FUN_1001c940(void)
1001c9d0	FUN_1001c9d0	FUN_1001c9d0	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1001c9d0-1001cadc	\N	\N	undefined __stdcall FUN_1001c9d0(void)
1001cae0	DirectDrawCreate	DDRAW.DLL::DirectDrawCreate	DDRAW.DLL	DEFAULT	DEFAULT	unknown	undefined	0	true	DDRAW.DLL::DirectDrawCreate	false	1001cae0-1001cae5	\N	\N	undefined DirectDrawCreate()
1001caf0	__fpmath	__fpmath	Global	ANALYSIS	IMPORTED	__cdecl	void	1	false	\N	false	1001caf0-1001cb06	Library Function - Single Match\n __fpmath\n\nLibrary: Visual Studio 1998 Release	\N	void __cdecl __fpmath(int param_1)
1001cb20	FUN_1001cb20	FUN_1001cb20	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1001cb20-1001cb57	\N	\N	undefined __stdcall FUN_1001cb20(void)
1001cb58	__ftol	__ftol	Global	ANALYSIS	ANALYSIS	__stdcall	longlong	0	false	\N	false	1001cb58-1001cb7e	Library Function - Single Match\n __ftol\n\nLibrary: Visual Studio	\N	longlong __stdcall __ftol(void)
1001cb80	_fclose	_fclose	Global	ANALYSIS	IMPORTED	__cdecl	int	1	false	\N	false	1001cb80-1001cbef	Library Function - Single Match\n _fclose\n\nLibrary: Visual Studio 1998 Release	\N	int __cdecl _fclose(FILE * _File)
1001cbf0	_sscanf	_sscanf	Global	ANALYSIS	IMPORTED	__cdecl	int	2	false	\N	false	1001cbf0-1001cc33	Library Function - Single Match\n _sscanf\n\nLibrary: Visual Studio 1998 Release	\N	int __cdecl _sscanf(char * _Src, char * _Format, ...)
1001cc40	__filbuf	__filbuf	Global	ANALYSIS	IMPORTED	__cdecl	int	1	false	\N	false	1001cc40-1001cd2f	Library Function - Single Match\n __filbuf\n\nLibrary: Visual Studio 1998 Release	\N	int __cdecl __filbuf(FILE * _File)
1001cd30	__fsopen	__fsopen	Global	ANALYSIS	IMPORTED	__cdecl	FILE *	3	false	\N	false	1001cd30-1001cd54	Library Function - Single Match\n __fsopen\n\nLibrary: Visual Studio 1998 Release	\N	FILE * __cdecl __fsopen(char * _Filename, char * _Mode, int _ShFlag)
1001cd60	FUN_1001cd60	FUN_1001cd60	Global	DEFAULT	ANALYSIS	__cdecl	undefined	2	false	\N	false	1001cd60-1001cd74	\N	\N	undefined __cdecl FUN_1001cd60(char * param_1, char * param_2)
1001cd80	_fread	_fread	Global	ANALYSIS	IMPORTED	__cdecl	typedef size_t uint	4	false	\N	false	1001cd80-1001cec7	Library Function - Single Match\n _fread\n\nLibrary: Visual Studio 1998 Release	\N	size_t __cdecl _fread(void * _DstBuf, size_t _ElementSize, size_t _Count, FILE * _File)
1001cef2	FUN_1001cef2	FUN_1001cef2	Global	DEFAULT	ANALYSIS	__fastcall	undefined	1	false	\N	false	1001cef2-1001cefb	\N	\N	undefined __fastcall FUN_1001cef2(undefined4 param_1)
1001cf20	_malloc	_malloc	Global	ANALYSIS	IMPORTED	__cdecl	void *	1	false	\N	false	1001cf20-1001cf33	Library Function - Single Match\n _malloc\n\nLibrary: Visual Studio 1998 Release	\N	void * __cdecl _malloc(size_t _Size)
1001cf40	__nh_malloc	__nh_malloc	Global	ANALYSIS	IMPORTED	__cdecl	void *	2	false	\N	false	1001cf40-1001cf89	Library Function - Single Match\n __nh_malloc\n\nLibrary: Visual Studio 1998 Release	\N	void * __cdecl __nh_malloc(size_t _Size, int _NhFlag)
1001cf90	__heap_alloc	__heap_alloc	Global	ANALYSIS	IMPORTED	__cdecl	void *	1	false	\N	false	1001cf90-1001cfc5	Library Function - Single Match\n __heap_alloc\n\nLibrary: Visual Studio 1998 Release	\N	void * __cdecl __heap_alloc(size_t _Size)
1001cfd0	FUN_1001cfd0	FUN_1001cfd0	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1001cfd0-1001cffe	\N	\N	undefined __stdcall FUN_1001cfd0(void)
1001d000	_atol	_atol	Global	ANALYSIS	IMPORTED	__cdecl	long	1	false	\N	false	1001d000-1001d0a3	Library Function - Single Match\n _atol\n\nLibrary: Visual Studio 1998 Release	\N	long __cdecl _atol(char * _Str)
1001d0b0	_atoi	_atoi	Global	ANALYSIS	IMPORTED	__cdecl	int	1	false	\N	false	1001d0b0-1001d0bd	Library Function - Single Match\n _atoi\n\nLibrary: Visual Studio 1998 Release	\N	int __cdecl _atoi(char * _Str)
1001d0c0	FID_conflict:__getenv_lk	FID_conflict:__getenv_lk	Global	ANALYSIS	IMPORTED	__cdecl	char *	1	false	\N	false	1001d0c0-1001d155	Library Function - Multiple Matches With Different Base Names\n __getenv_lk\n _getenv\n\nLibrary: Visual Studio 1998 Release	\N	char * __cdecl FID_conflict:__getenv_lk(char * _VarName)
