entry	name	full_name	namespace	name_source	signature_source	calling_convention	return_type	parameter_count	is_thunk	thunk_target	is_external	body_ranges	comment	repeatable_comment	prototype
59a972f7	FUN_59a972f7	FUN_59a972f7	Global	DEFAULT	ANALYSIS	__thiscall	int	2	false	\N	false	59a972f7-59a97365	\N	\N	int __thiscall FUN_59a972f7(int param_1)
59a9736b	FUN_59a9736b	FUN_59a9736b	Global	DEFAULT	ANALYSIS	__fastcall	int	1	false	\N	false	59a9736b-59a973fd	\N	\N	int __fastcall FUN_59a9736b(void * param_1)
59a97403	FUN_59a97403	FUN_59a97403	Global	DEFAULT	ANALYSIS	__fastcall	undefined4	1	false	\N	false	59a97403-59a974f9	\N	\N	undefined4 __fastcall FUN_59a97403(void * param_1)
59a974ff	FUN_59a974ff	FUN_59a974ff	Global	DEFAULT	ANALYSIS	__thiscall	void *	4	false	\N	false	59a974ff-59a97557	\N	\N	void * __thiscall FUN_59a974ff(undefined4 param_1, int * param_2, int * param_3)
59a9755d	FUN_59a9755d	FUN_59a9755d	Global	DEFAULT	ANALYSIS	__fastcall	undefined	1	false	\N	false	59a9755d-59a9757f	\N	\N	undefined __fastcall FUN_59a9755d(int * param_1)
59a97585	FUN_59a97585	FUN_59a97585	Global	DEFAULT	ANALYSIS	__fastcall	int	1	false	\N	false	59a97585-59a9764e	\N	\N	int __fastcall FUN_59a97585(int * param_1)
59a97654	FUN_59a97654	FUN_59a97654	Global	DEFAULT	ANALYSIS	__fastcall	int	1	false	\N	false	59a97654-59a97682	\N	\N	int __fastcall FUN_59a97654(int * param_1)
59a97688	FUN_59a97688	FUN_59a97688	Global	DEFAULT	ANALYSIS	__fastcall	int	1	false	\N	false	59a97688-59a976c6	\N	\N	int __fastcall FUN_59a97688(int * param_1)
59a976cc	FUN_59a976cc	FUN_59a976cc	Global	DEFAULT	ANALYSIS	__thiscall	uint	2	false	\N	false	59a976cc-59a976f6	\N	\N	uint __thiscall FUN_59a976cc(uint * param_1)
59a976fc	FUN_59a976fc	FUN_59a976fc	Global	DEFAULT	ANALYSIS	__thiscall	undefined4	2	false	\N	false	59a976fc-59a97725	\N	\N	undefined4 __thiscall FUN_59a976fc(uint param_1)
59a9772b	FUN_59a9772b	FUN_59a9772b	Global	DEFAULT	ANALYSIS	__cdecl	undefined	3	false	\N	false	59a9772b-59a97751	\N	\N	undefined __cdecl FUN_59a9772b(char * param_1, char * param_2, size_t param_3)
59a97757	FUN_59a97757	FUN_59a97757	Global	DEFAULT	ANALYSIS	__thiscall	void *	2	false	\N	false	59a97757-59a977b4	\N	\N	void * __thiscall FUN_59a97757(int * param_1)
59a977ba	FUN_59a977ba	FUN_59a977ba	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	2	false	\N	false	59a977ba-59a97843	\N	\N	undefined4 __cdecl FUN_59a977ba(int param_1, int param_2)
59a97849	FUN_59a97849	FUN_59a97849	Global	DEFAULT	ANALYSIS	__thiscall	undefined4	3	false	\N	false	59a97849-59a9789e	\N	\N	undefined4 __thiscall FUN_59a97849(int * param_1, undefined4 param_2)
59a978a4	FUN_59a978a4	FUN_59a978a4	Global	DEFAULT	ANALYSIS	__thiscall	undefined4	2	false	\N	false	59a978a4-59a978e6	\N	\N	undefined4 __thiscall FUN_59a978a4(undefined4 param_1)
59a978ec	FUN_59a978ec	FUN_59a978ec	Global	DEFAULT	ANALYSIS	__thiscall	undefined4	3	false	\N	false	59a978ec-59a97935	\N	\N	undefined4 __thiscall FUN_59a978ec(undefined4 param_1, uint param_2)
59a9793b	FUN_59a9793b	FUN_59a9793b	Global	DEFAULT	ANALYSIS	__cdecl	byte *	4	false	\N	false	59a9793b-59a9797e	\N	\N	byte * __cdecl FUN_59a9793b(int * param_1, int param_2, byte * param_3, size_t param_4)
59a97984	FUN_59a97984	FUN_59a97984	Global	DEFAULT	ANALYSIS	__cdecl	undefined	5	false	\N	false	59a97984-59a97ac6	\N	\N	undefined __cdecl FUN_59a97984(int * param_1, undefined4 param_2, int * param_3, int param_4, char param_5)
59a97acc	FUN_59a97acc	FUN_59a97acc	Global	DEFAULT	ANALYSIS	__thiscall	undefined	2	false	\N	false	59a97acc-59a97afe	\N	\N	undefined __thiscall FUN_59a97acc(wchar_t * param_1)
59a97b04	FUN_59a97b04	FUN_59a97b04	Global	DEFAULT	ANALYSIS	__thiscall	undefined	3	false	\N	false	59a97b04-59a97b1c	\N	\N	undefined __thiscall FUN_59a97b04(wchar_t * param_1, int param_2)
59a97b41	FUN_59a97b41	FUN_59a97b41	Global	DEFAULT	ANALYSIS	__cdecl	bool	3	false	\N	false	59a97b41-59a97bce	\N	\N	bool __cdecl FUN_59a97b41(LPCWSTR param_1, undefined4 * param_2, DWORD * param_3)
59a97bd4	FUN_59a97bd4	FUN_59a97bd4	Global	DEFAULT	ANALYSIS	__fastcall	undefined	1	false	\N	false	59a97bd4-59a97beb	\N	\N	undefined __fastcall FUN_59a97bd4(int * param_1)
59a97bf1	FUN_59a97bf1	FUN_59a97bf1	Global	DEFAULT	ANALYSIS	__thiscall	undefined4	2	false	\N	false	59a97bf1-59a97c75	\N	\N	undefined4 __thiscall FUN_59a97bf1(uint param_1)
59a97c7b	FUN_59a97c7b	FUN_59a97c7b	Global	DEFAULT	ANALYSIS	__thiscall	void *	2	false	\N	false	59a97c7b-59a97cad	\N	\N	void * __thiscall FUN_59a97c7b(uint param_1)
59a97cb3	FUN_59a97cb3	FUN_59a97cb3	Global	DEFAULT	ANALYSIS	__thiscall	undefined4	2	false	\N	false	59a97cb3-59a97d17	\N	\N	undefined4 __thiscall FUN_59a97cb3(uint param_1)
59a97d1d	FUN_59a97d1d	FUN_59a97d1d	Global	DEFAULT	ANALYSIS	__thiscall	undefined4	3	false	\N	false	59a97d1d-59a97d4d	\N	\N	undefined4 __thiscall FUN_59a97d1d(uint param_1, int * param_2)
59a97d53	FUN_59a97d53	FUN_59a97d53	Global	DEFAULT	ANALYSIS	__thiscall	void *	2	false	\N	false	59a97d53-59a97d7a	\N	\N	void * __thiscall FUN_59a97d53(wchar_t * param_1)
59a97d80	FUN_59a97d80	FUN_59a97d80	Global	DEFAULT	ANALYSIS	__fastcall	undefined	1	false	\N	false	59a97d80-59a97d91	\N	\N	undefined __fastcall FUN_59a97d80(int param_1)
59a97d97	FUN_59a97d97	FUN_59a97d97	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	59a97d97-59a97dde	\N	\N	undefined __stdcall FUN_59a97d97(void)
59a97de4	FUN_59a97de4	FUN_59a97de4	Global	DEFAULT	ANALYSIS	__fastcall	undefined	1	false	\N	false	59a97de4-59a97de8	\N	\N	undefined __fastcall FUN_59a97de4(int * param_1)
59a97dee	FUN_59a97dee	FUN_59a97dee	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	59a97dee-59a97e55	\N	\N	undefined __stdcall FUN_59a97dee(void)
59a97e5b	FUN_59a97e5b	FUN_59a97e5b	Global	DEFAULT	ANALYSIS	__thiscall	undefined4	2	false	\N	false	59a97e5b-59a97e8f	\N	\N	undefined4 __thiscall FUN_59a97e5b(undefined4 * param_1)
59a97e95	FUN_59a97e95	FUN_59a97e95	Global	DEFAULT	ANALYSIS	__thiscall	undefined4	2	false	\N	false	59a97e95-59a97ec1	\N	\N	undefined4 __thiscall FUN_59a97e95(uint param_1)
59a97ec7	FUN_59a97ec7	FUN_59a97ec7	Global	DEFAULT	ANALYSIS	__thiscall	bool	2	false	\N	false	59a97ec7-59a97ef3	\N	\N	bool __thiscall FUN_59a97ec7(undefined4 * param_1)
59a97ef9	FUN_59a97ef9	FUN_59a97ef9	Global	DEFAULT	ANALYSIS	__thiscall	int	3	false	\N	false	59a97ef9-59a97f3c	\N	\N	int __thiscall FUN_59a97ef9(uint param_1, int * param_2)
59a97f42	FUN_59a97f42	FUN_59a97f42	Global	DEFAULT	ANALYSIS	__thiscall	short *	4	false	\N	false	59a97f42-59a97fa1	\N	\N	short * __thiscall FUN_59a97f42(short param_1, short * param_2, int * param_3)
59a97fa7	FUN_59a97fa7	FUN_59a97fa7	Global	DEFAULT	ANALYSIS	__stdcall	undefined1	0	false	\N	false	59a97fa7-59a9809f	\N	\N	undefined1 __stdcall FUN_59a97fa7(void)
59a980a5	FUN_59a980a5	FUN_59a980a5	Global	DEFAULT	ANALYSIS	__stdcall	int	0	false	\N	false	59a980a5-59a98161	\N	\N	int __stdcall FUN_59a980a5(void)
59a98167	FUN_59a98167	FUN_59a98167	Global	DEFAULT	ANALYSIS	__fastcall	undefined4	1	false	\N	false	59a98167-59a981db	\N	\N	undefined4 __fastcall FUN_59a98167(void * param_1)
59a981e1	FUN_59a981e1	FUN_59a981e1	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	3	false	\N	false	59a981e1-59a982f0	\N	\N	undefined4 __cdecl FUN_59a981e1(ushort * param_1, uint * param_2, void * param_3)
59a982f6	FUN_59a982f6	FUN_59a982f6	Global	DEFAULT	ANALYSIS	__thiscall	bool	2	false	\N	false	59a982f6-59a9830d	\N	\N	bool __thiscall FUN_59a982f6(undefined4 * param_1)
59a98313	FUN_59a98313	FUN_59a98313	Global	DEFAULT	ANALYSIS	__thiscall	void *	2	false	\N	false	59a98313-59a9833c	\N	\N	void * __thiscall FUN_59a98313(wchar_t * param_1)
59a98342	FUN_59a98342	FUN_59a98342	Global	DEFAULT	ANALYSIS	__thiscall	undefined	3	false	\N	false	59a98342-59a9835a	\N	\N	undefined __thiscall FUN_59a98342(int param_1, undefined4 * param_2)
59a98399	FUN_59a98399	FUN_59a98399	Global	DEFAULT	ANALYSIS	__fastcall	undefined	1	false	\N	false	59a98399-59a98450	\N	\N	undefined __fastcall FUN_59a98399(wchar_t * param_1)
59a98456	FUN_59a98456	FUN_59a98456	Global	DEFAULT	ANALYSIS	__stdcall	void *	0	false	\N	false	59a98456-59a984bb	\N	\N	void * __stdcall FUN_59a98456(void)
59a984c1	FUN_59a984c1	FUN_59a984c1	Global	DEFAULT	ANALYSIS	__thiscall	undefined4	2	false	\N	false	59a984c1-59a984f0	\N	\N	undefined4 __thiscall FUN_59a984c1(uint param_1)
59a984f6	FUN_59a984f6	FUN_59a984f6	Global	DEFAULT	ANALYSIS	__thiscall	undefined4	2	false	\N	false	59a984f6-59a98521	\N	\N	undefined4 __thiscall FUN_59a984f6(uint param_1)
59a98527	FUN_59a98527	FUN_59a98527	Global	DEFAULT	ANALYSIS	__thiscall	undefined4	2	false	\N	false	59a98527-59a9855e	\N	\N	undefined4 __thiscall FUN_59a98527(uint param_1)
59a98564	FUN_59a98564	FUN_59a98564	Global	DEFAULT	ANALYSIS	__thiscall	undefined4	3	false	\N	false	59a98564-59a985d9	\N	\N	undefined4 __thiscall FUN_59a98564(uint param_1, uint * param_2)
59a985df	FUN_59a985df	FUN_59a985df	Global	DEFAULT	ANALYSIS	__thiscall	bool	2	false	\N	false	59a985df-59a98610	\N	\N	bool __thiscall FUN_59a985df(uint param_1)
59a98616	FUN_59a98616	FUN_59a98616	Global	DEFAULT	ANALYSIS	__thiscall	undefined4	3	false	\N	false	59a98616-59a98677	\N	\N	undefined4 __thiscall FUN_59a98616(uint param_1, undefined4 param_2)
59a9867d	FUN_59a9867d	FUN_59a9867d	Global	DEFAULT	ANALYSIS	__thiscall	bool	3	false	\N	false	59a9867d-59a986ae	\N	\N	bool __thiscall FUN_59a9867d(uint param_1, int * param_2)
59a986b4	FUN_59a986b4	FUN_59a986b4	Global	DEFAULT	ANALYSIS	__thiscall	undefined	2	false	\N	false	59a986b4-59a986fa	\N	\N	undefined __thiscall FUN_59a986b4(undefined4 * param_1)
59a98700	FUN_59a98700	FUN_59a98700	Global	DEFAULT	ANALYSIS	__thiscall	bool	3	false	\N	false	59a98700-59a98729	\N	\N	bool __thiscall FUN_59a98700(undefined4 * param_1, undefined4 * param_2)
59a9872f	FUN_59a9872f	FUN_59a9872f	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	0	false	\N	false	59a9872f-59a987f5	\N	\N	undefined4 __stdcall FUN_59a9872f(void)
59a987fb	FUN_59a987fb	FUN_59a987fb	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	59a987fb-59a98dcc	\N	\N	undefined __stdcall FUN_59a987fb(void)
59a98dd2	FUN_59a98dd2	FUN_59a98dd2	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	5	false	\N	false	59a98dd2-59a98f8b	\N	\N	undefined4 __cdecl FUN_59a98dd2(int param_1, uint param_2, uint param_3, int * param_4, char param_5)
59a98f91	FUN_59a98f91	FUN_59a98f91	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	59a98f91-59a991b5	\N	\N	undefined __stdcall FUN_59a98f91(void)
59a991bb	FUN_59a991bb	FUN_59a991bb	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	5	false	\N	false	59a991bb-59a99224	\N	\N	undefined4 __stdcall FUN_59a991bb(int param_1, int param_2, int param_3, int param_4, undefined4 * param_5)
59a99250	FUN_59a99250	FUN_59a99250	Global	DEFAULT	ANALYSIS	__thiscall	undefined4	2	false	\N	false	59a99250-59a992c4	\N	\N	undefined4 __thiscall FUN_59a99250(uint param_1)
59a992ca	FUN_59a992ca	FUN_59a992ca	Global	DEFAULT	ANALYSIS	__thiscall	int	2	false	\N	false	59a992ca-59a9931e	\N	\N	int __thiscall FUN_59a992ca(uint * param_1)
59a99324	FUN_59a99324	FUN_59a99324	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	59a99324-59a993a5	\N	\N	undefined __stdcall FUN_59a99324(void)
59a993b8	FUN_59a993b8	FUN_59a993b8	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	3	false	\N	false	59a993b8-59a99403	\N	\N	undefined4 __stdcall FUN_59a993b8(int * param_1, int * param_2, undefined4 * param_3)
59a99418	FUN_59a99418	FUN_59a99418	Global	DEFAULT	ANALYSIS	__fastcall	undefined4 *	1	false	\N	false	59a99418-59a99438	\N	\N	undefined4 * __fastcall FUN_59a99418(undefined4 * param_1)
59a99487	FUN_59a99487	FUN_59a99487	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	4	false	\N	false	59a99487-59a99526	\N	\N	undefined4 __stdcall FUN_59a99487(void * param_1, undefined4 * param_2, uint param_3, uint * param_4)
59a9952c	FUN_59a9952c	FUN_59a9952c	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	4	false	\N	false	59a9952c-59a995de	\N	\N	undefined4 __stdcall FUN_59a9952c(void * param_1, undefined4 * param_2, uint param_3, uint * param_4)
59a995e4	FUN_59a995e4	FUN_59a995e4	Global	DEFAULT	ANALYSIS	__fastcall	undefined4 *	1	false	\N	false	59a995e4-59a99619	\N	\N	undefined4 * __fastcall FUN_59a995e4(undefined4 * param_1)
59a9961f	FUN_59a9961f	FUN_59a9961f	Global	DEFAULT	ANALYSIS	__thiscall	void *	2	false	\N	false	59a9961f-59a9963c	\N	\N	void * __thiscall FUN_59a9961f(byte param_1)
59a99642	FUN_59a99642	FUN_59a99642	Global	DEFAULT	ANALYSIS	__fastcall	undefined	1	false	\N	false	59a99642-59a99648	\N	\N	undefined __fastcall FUN_59a99642(undefined4 * param_1)
59a99670	FUN_59a99670	FUN_59a99670	Global	DEFAULT	ANALYSIS	__fastcall	undefined	1	false	\N	false	59a99670-59a99676	\N	\N	undefined __fastcall FUN_59a99670(undefined4 * param_1)
59a9969e	FUN_59a9969e	FUN_59a9969e	Global	DEFAULT	ANALYSIS	__fastcall	undefined	1	false	\N	false	59a9969e-59a996a4	\N	\N	undefined __fastcall FUN_59a9969e(undefined4 * param_1)
59a996cc	FUN_59a996cc	FUN_59a996cc	Global	DEFAULT	ANALYSIS	__fastcall	undefined	1	false	\N	false	59a996cc-59a996f2	\N	\N	undefined __fastcall FUN_59a996cc(undefined4 * param_1)
59a996f8	FUN_59a996f8	FUN_59a996f8	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	59a996f8-59a9970d	\N	\N	undefined __cdecl FUN_59a996f8(ushort * param_1)
59a99713	FUN_59a99713	FUN_59a99713	Global	DEFAULT	ANALYSIS	__cdecl	int	1	false	\N	false	59a99713-59a997a5	\N	\N	int __cdecl FUN_59a99713(int param_1)
59a997ab	FUN_59a997ab	FUN_59a997ab	Global	DEFAULT	ANALYSIS	__thiscall	undefined4	2	false	\N	false	59a997ab-59a997c6	\N	\N	undefined4 __thiscall FUN_59a997ab(int * param_1)
59a997cc	FUN_59a997cc	FUN_59a997cc	Global	DEFAULT	ANALYSIS	__thiscall	undefined4	2	false	\N	false	59a997cc-59a997ed	\N	\N	undefined4 __thiscall FUN_59a997cc(uint * param_1)
59a997f3	FUN_59a997f3	FUN_59a997f3	Global	DEFAULT	ANALYSIS	__thiscall	undefined4	2	false	\N	false	59a997f3-59a9981e	\N	\N	undefined4 __thiscall FUN_59a997f3(uint * param_1)
59a99824	FUN_59a99824	FUN_59a99824	Global	DEFAULT	ANALYSIS	__thiscall	int	2	false	\N	false	59a99824-59a9983b	\N	\N	int __thiscall FUN_59a99824(int * param_1)
59a99841	FUN_59a99841	FUN_59a99841	Global	DEFAULT	ANALYSIS	__fastcall	undefined4	1	false	\N	false	59a99841-59a9985a;59a99885-59a99890	\N	\N	undefined4 __fastcall FUN_59a99841(LPCRITICAL_SECTION param_1)
59a99896	FUN_59a99896	FUN_59a99896	Global	DEFAULT	ANALYSIS	__fastcall	undefined4 *	1	false	\N	false	59a99896-59a998d3	\N	\N	undefined4 * __fastcall FUN_59a99896(undefined4 * param_1)
59a998d9	FUN_59a998d9	FUN_59a998d9	Global	DEFAULT	ANALYSIS	__fastcall	undefined	1	false	\N	false	59a998d9-59a998e9	\N	\N	undefined __fastcall FUN_59a998d9(undefined4 * param_1)
59a9991d	FUN_59a9991d	FUN_59a9991d	Global	DEFAULT	ANALYSIS	__thiscall	undefined	3	false	\N	false	59a9991d-59a99955	\N	\N	undefined __thiscall FUN_59a9991d(int * param_1, int param_2)
59a9995b	FUN_59a9995b	FUN_59a9995b	Global	DEFAULT	ANALYSIS	__cdecl	uint	1	false	\N	false	59a9995b-59a9997c	\N	\N	uint __cdecl FUN_59a9995b(int param_1)
59a999c5	FUN_59a999c5	FUN_59a999c5	Global	DEFAULT	ANALYSIS	__thiscall	int	3	false	\N	false	59a999c5-59a99a02	\N	\N	int __thiscall FUN_59a999c5(uint param_1, uint param_2)
59a99a08	FUN_59a99a08	FUN_59a99a08	Global	DEFAULT	ANALYSIS	__cdecl	uint	4	false	\N	false	59a99a08-59a99ab8	\N	\N	uint __cdecl FUN_59a99a08(uint param_1, uint param_2, uint * param_3, char param_4)
59a99b25	FUN_59a99b25	FUN_59a99b25	Global	DEFAULT	ANALYSIS	__cdecl	int	2	false	\N	false	59a99b25-59a99b33	\N	\N	int __cdecl FUN_59a99b25(int param_1, int param_2)
59a99b39	FUN_59a99b39	FUN_59a99b39	Global	DEFAULT	ANALYSIS	__fastcall	uint	1	false	\N	false	59a99b39-59a99b66	\N	\N	uint __fastcall FUN_59a99b39(int param_1)
59a99b6c	FUN_59a99b6c	FUN_59a99b6c	Global	DEFAULT	ANALYSIS	__thiscall	uint	3	false	\N	false	59a99b6c-59a99bff	\N	\N	uint __thiscall FUN_59a99b6c(undefined4 param_1, undefined4 param_2)
59a99c05	FUN_59a99c05	FUN_59a99c05	Global	DEFAULT	ANALYSIS	__fastcall	undefined	1	false	\N	false	59a99c05-59a99c08	\N	\N	undefined __fastcall FUN_59a99c05(undefined4 * param_1)
59a99c0e	`vector_constructor_iterator'	`vector_constructor_iterator'	Global	ANALYSIS	IMPORTED	__stdcall	void	4	false	\N	false	59a99c0e-59a99c2f	Library Function - Single Match\n void __stdcall `vector constructor iterator'(void *,unsigned int,int,void * (__thiscall*)(void *))\n\nLibrary: Visual Studio 2003 Release	\N	void __stdcall `vector_constructor_iterator'(void * param_1, uint param_2, int param_3, _func_void_ptr_void_ptr * param_4)
59a99c35	FUN_59a99c35	FUN_59a99c35	Global	DEFAULT	ANALYSIS	__thiscall	uint	3	false	\N	false	59a99c35-59a99c69	\N	\N	uint __thiscall FUN_59a99c35(undefined4 param_1, undefined4 param_2)
59a99c9b	FUN_59a99c9b	FUN_59a99c9b	Global	DEFAULT	ANALYSIS	__fastcall	uint	1	false	\N	false	59a99c9b-59a99dc6	\N	\N	uint __fastcall FUN_59a99c9b(int param_1)
59a99e67	FUN_59a99e67	FUN_59a99e67	Global	DEFAULT	ANALYSIS	__fastcall	int	1	false	\N	false	59a99e67-59a99e89	\N	\N	int __fastcall FUN_59a99e67(int param_1)
59a99fe0	FUN_59a99fe0	FUN_59a99fe0	Global	DEFAULT	ANALYSIS	__fastcall	undefined	1	false	\N	false	59a99fe0-59a99fea	\N	\N	undefined __fastcall FUN_59a99fe0(int * param_1)
59a99ff0	FUN_59a99ff0	FUN_59a99ff0	Global	DEFAULT	ANALYSIS	__thiscall	undefined4	2	false	\N	false	59a99ff0-59a9a06c	\N	\N	undefined4 __thiscall FUN_59a99ff0(uint param_1)
59a9a072	FUN_59a9a072	FUN_59a9a072	Global	DEFAULT	ANALYSIS	__cdecl	uint	2	false	\N	false	59a9a072-59a9a0bd	\N	\N	uint __cdecl FUN_59a9a072(undefined4 * param_1, uint * param_2)
59a9a0c3	FUN_59a9a0c3	FUN_59a9a0c3	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	2	false	\N	false	59a9a0c3-59a9a130	\N	\N	undefined4 __cdecl FUN_59a9a0c3(uint * param_1, uint * param_2)
59a9a136	FUN_59a9a136	FUN_59a9a136	Global	DEFAULT	ANALYSIS	__cdecl	uint	2	false	\N	false	59a9a136-59a9a189	\N	\N	uint __cdecl FUN_59a9a136(int * param_1, int * param_2)
59a9a18f	FUN_59a9a18f	FUN_59a9a18f	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	2	false	\N	false	59a9a18f-59a9a204	\N	\N	undefined4 __cdecl FUN_59a9a18f(uint * param_1, int * param_2)
59a9a20a	FUN_59a9a20a	FUN_59a9a20a	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	2	false	\N	false	59a9a20a-59a9a277	\N	\N	undefined4 __cdecl FUN_59a9a20a(uint * param_1, uint * param_2)
59a9a27d	FUN_59a9a27d	FUN_59a9a27d	Global	DEFAULT	ANALYSIS	__fastcall	uint	1	false	\N	false	59a9a27d-59a9a2b1	\N	\N	uint __fastcall FUN_59a9a27d(int * param_1)
59a9a2b7	FUN_59a9a2b7	FUN_59a9a2b7	Global	DEFAULT	ANALYSIS	__thiscall	undefined4	2	false	\N	false	59a9a2b7-59a9a2da	\N	\N	undefined4 __thiscall FUN_59a9a2b7(char param_1)
59a9a2e0	FUN_59a9a2e0	FUN_59a9a2e0	Global	DEFAULT	ANALYSIS	__thiscall	undefined4	2	false	\N	false	59a9a2e0-59a9a30b	\N	\N	undefined4 __thiscall FUN_59a9a2e0(int param_1)
59a9a311	FUN_59a9a311	FUN_59a9a311	Global	DEFAULT	ANALYSIS	__thiscall	void *	3	false	\N	false	59a9a311-59a9a332	\N	\N	void * __thiscall FUN_59a9a311(int * param_1, int param_2)
59a9a338	FUN_59a9a338	FUN_59a9a338	Global	DEFAULT	ANALYSIS	__thiscall	undefined	3	false	\N	false	59a9a338-59a9a360	\N	\N	undefined __thiscall FUN_59a9a338(int * param_1, ushort * param_2)
59a9a366	FUN_59a9a366	FUN_59a9a366	Global	DEFAULT	ANALYSIS	__fastcall	undefined	1	false	\N	false	59a9a366-59a9a3ab	\N	\N	undefined __fastcall FUN_59a9a366(int param_1)
59a9a3b1	FUN_59a9a3b1	FUN_59a9a3b1	Global	DEFAULT	ANALYSIS	__fastcall	undefined	1	false	\N	false	59a9a3b1-59a9a3be	\N	\N	undefined __fastcall FUN_59a9a3b1(undefined4 * param_1)
59a9a3c4	FUN_59a9a3c4	FUN_59a9a3c4	Global	DEFAULT	ANALYSIS	__fastcall	void *	1	false	\N	false	59a9a3c4-59a9a416	\N	\N	void * __fastcall FUN_59a9a3c4(int param_1)
59a9a41c	FUN_59a9a41c	FUN_59a9a41c	Global	DEFAULT	ANALYSIS	__thiscall	uint *	2	false	\N	false	59a9a41c-59a9a4bb	\N	\N	uint * __thiscall FUN_59a9a41c(uint param_1)
59a9a4c1	FUN_59a9a4c1	FUN_59a9a4c1	Global	DEFAULT	ANALYSIS	__thiscall	int	3	false	\N	false	59a9a4c1-59a9a502	\N	\N	int __thiscall FUN_59a9a4c1(int param_1, int * param_2)
59a9a508	FUN_59a9a508	FUN_59a9a508	Global	DEFAULT	ANALYSIS	__thiscall	int	2	false	\N	false	59a9a508-59a9a567	\N	\N	int __thiscall FUN_59a9a508(uint param_1)
59a9a56d	FUN_59a9a56d	FUN_59a9a56d	Global	DEFAULT	ANALYSIS	__fastcall	undefined4	1	false	\N	false	59a9a56d-59a9a5dc	\N	\N	undefined4 __fastcall FUN_59a9a56d(int * param_1)
59a9a5e2	FUN_59a9a5e2	FUN_59a9a5e2	Global	DEFAULT	ANALYSIS	__thiscall	char *	2	false	\N	false	59a9a5e2-59a9a625	\N	\N	char * __thiscall FUN_59a9a5e2(char * param_1)
59a9a62b	FUN_59a9a62b	FUN_59a9a62b	Global	DEFAULT	ANALYSIS	__thiscall	undefined	9	false	\N	false	59a9a62b-59a9a66d	\N	\N	undefined __thiscall FUN_59a9a62b(undefined2 param_1, undefined4 param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, undefined4 param_6, undefined4 param_7, undefined4 param_8)
59a9a6b3	FUN_59a9a6b3	FUN_59a9a6b3	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	59a9a6b3-59a9a6fc	\N	\N	undefined __stdcall FUN_59a9a6b3(void)
59a9a702	FUN_59a9a702	FUN_59a9a702	Global	DEFAULT	ANALYSIS	__thiscall	bool	2	false	\N	false	59a9a702-59a9a7ca	\N	\N	bool __thiscall FUN_59a9a702(int * param_1)
59a9a824	FUN_59a9a824	FUN_59a9a824	Global	DEFAULT	ANALYSIS	__thiscall	void *	2	false	\N	false	59a9a824-59a9a840	\N	\N	void * __thiscall FUN_59a9a824(undefined4 param_1)
59a9a869	FUN_59a9a869	FUN_59a9a869	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	59a9a869-59a9a8af	\N	\N	undefined __stdcall FUN_59a9a869(void)
59a9a8b5	FUN_59a9a8b5	FUN_59a9a8b5	Global	DEFAULT	ANALYSIS	__fastcall	undefined	1	false	\N	false	59a9a8b5-59a9a8ed	\N	\N	undefined __fastcall FUN_59a9a8b5(int * param_1)
59a9a8f3	FUN_59a9a8f3	FUN_59a9a8f3	Global	DEFAULT	ANALYSIS	__thiscall	void *	2	false	\N	false	59a9a8f3-59a9a90f	\N	\N	void * __thiscall FUN_59a9a8f3(undefined4 param_1)
59a9a938	FUN_59a9a938	FUN_59a9a938	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	59a9a938-59a9a97e	\N	\N	undefined __stdcall FUN_59a9a938(void)
59a9a984	FUN_59a9a984	FUN_59a9a984	Global	DEFAULT	ANALYSIS	__thiscall	void *	2	false	\N	false	59a9a984-59a9a9a0	\N	\N	void * __thiscall FUN_59a9a984(undefined4 param_1)
59a9a9c9	FUN_59a9a9c9	FUN_59a9a9c9	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	59a9a9c9-59a9aa0f	\N	\N	undefined __stdcall FUN_59a9a9c9(void)
59a9aa15	FUN_59a9aa15	FUN_59a9aa15	Global	DEFAULT	ANALYSIS	__thiscall	void *	2	false	\N	false	59a9aa15-59a9aa31	\N	\N	void * __thiscall FUN_59a9aa15(undefined4 param_1)
