address	type	name	full_name	namespace	source	primary	external	external_entry
EXTERNAL:0000004b	Function	operator_new	MSVCRT.DLL::operator_new	MSVCRT.DLL	IMPORTED	true	true	false
EXTERNAL:0000004c	Function	operator_delete	MSVCRT.DLL::operator_delete	MSVCRT.DLL	IMPORTED	true	true	false
EXTERNAL:0000004d	Function	qsort	MSVCRT.DLL::qsort	MSVCRT.DLL	IMPORTED	true	true	false
EXTERNAL:0000004e	Function	strncmp	MSVCRT.DLL::strncmp	MSVCRT.DLL	IMPORTED	true	true	false
EXTERNAL:0000004f	Function	_strnicmp	MSVCRT.DLL::_strnicmp	MSVCRT.DLL	IMPORTED	true	true	false
EXTERNAL:00000050	Function	isxdigit	MSVCRT.DLL::isxdigit	MSVCRT.DLL	IMPORTED	true	true	false
EXTERNAL:00000051	Function	wcslen	MSVCRT.DLL::wcslen	MSVCRT.DLL	IMPORTED	true	true	false
EXTERNAL:00000052	Function	sprintf	MSVCRT.DLL::sprintf	MSVCRT.DLL	IMPORTED	true	true	false
EXTERNAL:00000053	Function	strrchr	MSVCRT.DLL::strrchr	MSVCRT.DLL	IMPORTED	true	true	false
EXTERNAL:00000054	Function	strncpy	MSVCRT.DLL::strncpy	MSVCRT.DLL	IMPORTED	true	true	false
EXTERNAL:00000055	Function	except_handler3	MSVCRT.DLL::except_handler3	MSVCRT.DLL	IMPORTED	true	true	false
EXTERNAL:00000056	Function	_splitpath	MSVCRT.DLL::_splitpath	MSVCRT.DLL	IMPORTED	true	true	false
EXTERNAL:00000057	Function	_stricmp	MSVCRT.DLL::_stricmp	MSVCRT.DLL	IMPORTED	true	true	false
EXTERNAL:00000058	Function	strchr	MSVCRT.DLL::strchr	MSVCRT.DLL	IMPORTED	true	true	false
EXTERNAL:00000059	Function	_lseeki64	MSVCRT.DLL::_lseeki64	MSVCRT.DLL	IMPORTED	true	true	false
EXTERNAL:0000005a	Function	wprintf	MSVCRT.DLL::wprintf	MSVCRT.DLL	IMPORTED	true	true	false
EXTERNAL:0000005b	Function	GetFileType	KERNEL32.DLL::GetFileType	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:0000005c	Function	Sleep	KERNEL32.DLL::Sleep	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:0000005d	Function	DeviceIoControl	KERNEL32.DLL::DeviceIoControl	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:0000005e	Function	ExpandEnvironmentStringsW	KERNEL32.DLL::ExpandEnvironmentStringsW	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:0000005f	Function	InitializeCriticalSectionAndSpinCount	KERNEL32.DLL::InitializeCriticalSectionAndSpinCount	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000060	Function	CopyFileA	KERNEL32.DLL::CopyFileA	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000061	Function	SetFileAttributesA	KERNEL32.DLL::SetFileAttributesA	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000062	Function	CopyFileW	KERNEL32.DLL::CopyFileW	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000063	Function	GetFileAttributesW	KERNEL32.DLL::GetFileAttributesW	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000064	Function	SetFileAttributesW	KERNEL32.DLL::SetFileAttributesW	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000065	Function	LeaveCriticalSection	KERNEL32.DLL::LeaveCriticalSection	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000066	Function	EnterCriticalSection	KERNEL32.DLL::EnterCriticalSection	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000067	Function	DeleteCriticalSection	KERNEL32.DLL::DeleteCriticalSection	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000068	Function	InitializeCriticalSection	KERNEL32.DLL::InitializeCriticalSection	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000069	Function	InterlockedIncrement	KERNEL32.DLL::InterlockedIncrement	KERNEL32.DLL	IMPORTED	true	true	false
